timestamp,Vehicle_Type,Hydraulic_Pressure,Oil_Temperature,Actuator_Angle,Actuator_Position,Load_Weight,Hydraulic_Flow_Rate,Vibration,Operating_Hours,Battery_SOC,Battery_Temperature
2026-06-19T11:01:54.633260+00:00,WheelLoader,112.53,77.8,10.33,1178.75,4083.96,41.95,1.89,5000.0047,88.99,27.94
2026-06-19T11:01:55.633260+00:00,WheelLoader,146.74,92.03,35.31,509.7,3790.5,45.93,1.49,5000.005,60.34,39.42
2026-06-19T11:01:56.633260+00:00,WheelLoader,121.67,76.91,35.77,1144.94,2092.08,53.12,1.39,5000.0053,84.66,30.77
2026-06-19T11:01:57.633260+00:00,WheelLoader,101.38,90.24,19.65,640.7,4206.09,57.34,0.88,5000.0056,43.2,25.17
2026-06-19T11:01:58.633260+00:00,WheelLoader,118.51,83.3,45.61,724.51,2927.73,41.34,0.88,5000.0058,76.16,40.75
2026-06-19T11:01:59.633260+00:00,WheelLoader,130.77,94.96,31.62,1182.0,4317.79,41.17,0.96,5000.0061,71.92,44.74
2026-06-19T11:02:00.633260+00:00,WheelLoader,108.29,79.71,23.78,812.43,2855.81,46.86,1.42,5000.0064,41.64,44.31
2026-06-19T11:02:01.633260+00:00,WheelLoader,142.69,83.59,32.57,547.21,2935.29,46.37,0.82,5000.0067,61.67,33.01
2026-06-19T11:02:02.633260+00:00,WheelLoader,136.18,81.26,11.71,549.53,2671.88,41.81,0.61,5000.0069,43.26,35.01
2026-06-19T11:02:03.633260+00:00,WheelLoader,141.0,73.33,32.73,1379.34,3309.24,46.17,0.81,5000.0072,78.66,41.59
2026-06-19T11:02:04.633260+00:00,WheelLoader,149.2,75.38,32.65,1423.41,3826.95,51.5,1.18,5000.0075,80.22,41.17
2026-06-19T11:02:05.633260+00:00,WheelLoader,135.73,75.19,49.3,856.28,2165.77,52.18,0.67,5000.0078,48.9,33.52
2026-06-19T11:02:06.633260+00:00,WheelLoader,110.69,70.75,36.76,994.32,3898.15,44.86,0.58,5000.0081,88.86,44.13
2026-06-19T11:02:07.633260+00:00,WheelLoader,128.66,91.18,27.06,557.37,2580.55,52.32,1.12,5000.0083,71.41,26.4
2026-06-19T11:02:08.633260+00:00,WheelLoader,142.82,87.49,13.64,1080.16,3447.16,49.03,1.88,5000.0086,76.94,26.56
2026-06-19T11:02:09.633260+00:00,WheelLoader,148.59,94.91,10.19,703.19,2475.51,55.79,1.63,5000.0089,89.3,43.21
2026-06-19T11:02:10.633260+00:00,WheelLoader,133.44,78.3,14.7,1033.46,4489.46,50.97,0.86,5000.0092,52.53,43.95
2026-06-19T11:02:11.633260+00:00,WheelLoader,117.53,86.43,34.54,1343.83,2385.13,52.35,0.86,5000.0094,61.65,26.52
2026-06-19T11:02:12.633260+00:00,WheelLoader,100.17,75.69,29.48,944.88,3769.66,57.91,1.5,5000.0097,59.01,44.09
2026-06-19T11:02:13.633260+00:00,WheelLoader,103.99,74.0,47.33,1297.03,2506.44,49.1,0.57,5000.01,68.83,29.13
2026-06-19T11:02:14.633260+00:00,WheelLoader,121.31,71.57,25.73,1218.9,4445.38,53.73,0.5,5000.0103,88.98,25.57
2026-06-19T11:02:15.633260+00:00,WheelLoader,103.64,88.46,34.6,816.1,3033.65,53.88,1.61,5000.0106,69.35,31.41
2026-06-19T11:02:16.633260+00:00,WheelLoader,139.55,86.94,39.38,1264.7,4424.5,53.76,0.92,5000.0108,88.49,43.3
2026-06-19T11:02:17.633260+00:00,WheelLoader,129.64,74.1,17.33,626.27,4111.25,40.14,0.57,5000.0111,82.92,42.88
2026-06-19T11:02:18.633260+00:00,WheelLoader,143.77,76.71,14.31,740.46,4351.0,44.81,1.74,5000.0114,54.08,41.64
2026-06-19T11:02:19.633260+00:00,WheelLoader,125.96,84.76,16.55,884.63,3747.23,43.21,1.33,5000.0117,87.38,26.17
2026-06-19T11:02:20.633260+00:00,WheelLoader,115.64,75.9,21.05,1312.34,3962.26,49.43,0.54,5000.0119,40.95,44.94
2026-06-19T11:02:21.633260+00:00,WheelLoader,109.55,71.72,17.44,1456.21,2348.24,42.67,1.06,5000.0122,68.55,31.01
2026-06-19T11:02:22.633260+00:00,WheelLoader,113.9,73.85,31.23,858.01,2605.19,59.73,0.63,5000.0125,64.98,32.43
2026-06-19T11:02:23.633260+00:00,WheelLoader,142.83,78.56,46.45,934.07,3084.28,44.3,0.9,5000.0128,77.5,35.17
2026-06-19T11:02:24.633260+00:00,WheelLoader,111.97,83.35,31.39,701.74,3619.33,53.48,0.9,5000.0131,50.68,34.11
2026-06-19T11:02:25.633260+00:00,WheelLoader,124.81,86.64,48.71,1151.35,2065.94,56.14,0.89,5000.0133,64.5,44.05
2026-06-19T11:02:26.633260+00:00,WheelLoader,141.22,75.71,46.57,829.17,2219.39,59.48,1.1,5000.0136,43.22,29.16
2026-06-19T11:02:27.633260+00:00,WheelLoader,127.7,89.56,15.13,1234.6,2057.18,49.98,1.57,5000.0139,59.73,28.22
2026-06-19T11:02:28.633260+00:00,WheelLoader,130.5,87.7,22.87,934.65,2108.08,55.31,0.62,5000.0142,66.45,43.2
2026-06-19T11:02:29.633260+00:00,WheelLoader,139.08,88.77,35.93,632.75,2587.26,42.21,1.59,5000.0144,85.57,39.25
2026-06-19T11:02:30.633260+00:00,WheelLoader,111.65,76.81,27.98,820.81,3518.56,56.27,1.41,5000.0147,65.8,42.18
2026-06-19T11:02:31.633260+00:00,WheelLoader,145.26,78.07,16.94,609.33,4432.05,48.3,0.83,5000.015,49.9,40.68
2026-06-19T11:02:32.633260+00:00,WheelLoader,146.25,87.2,32.45,567.01,2355.42,57.14,1.86,5000.0153,58.62,35.26
2026-06-19T11:02:33.633260+00:00,WheelLoader,101.03,73.77,13.86,532.02,2004.92,40.47,0.99,5000.0156,86.7,44.42
2026-06-19T11:02:34.633260+00:00,WheelLoader,116.02,86.72,46.16,712.95,3978.92,57.48,0.95,5000.0158,83.25,33.41
2026-06-19T11:02:35.633260+00:00,WheelLoader,146.01,84.95,33.52,1381.89,4069.84,57.15,1.18,5000.0161,66.33,29.97
2026-06-19T11:02:36.633260+00:00,WheelLoader,135.17,77.15,33.84,538.82,3402.58,45.47,1.26,5000.0164,44.56,41.62
2026-06-19T11:02:37.633260+00:00,WheelLoader,136.08,85.13,29.68,1105.48,2227.9,53.32,0.81,5000.0167,82.26,28.95
2026-06-19T11:02:38.633260+00:00,WheelLoader,123.29,88.42,19.73,931.36,2054.65,48.23,1.83,5000.0169,41.02,28.25
2026-06-19T11:02:39.633260+00:00,WheelLoader,133.43,83.61,49.09,765.26,2843.78,53.63,1.0,5000.0172,57.38,25.29
2026-06-19T11:02:40.633260+00:00,WheelLoader,113.56,87.26,45.94,1344.61,4112.03,44.91,1.9,5000.0175,76.24,41.04
2026-06-19T11:02:41.633260+00:00,WheelLoader,120.5,88.28,20.37,831.36,2263.19,58.3,1.69,5000.0178,59.87,28.57
2026-06-19T11:02:42.633260+00:00,WheelLoader,136.08,84.04,27.44,511.25,3891.32,59.35,0.93,5000.0181,82.78,40.32
2026-06-19T11:02:43.633260+00:00,WheelLoader,135.54,83.1,25.86,564.74,3293.42,43.22,0.87,5000.0183,77.92,37.31
2026-06-19T11:02:44.633260+00:00,WheelLoader,126.0,88.53,46.31,1478.39,3035.67,59.32,0.56,5000.0186,85.38,42.35
2026-06-19T11:02:45.633260+00:00,WheelLoader,106.41,85.59,35.83,1276.69,3604.65,45.47,0.94,5000.0189,66.39,32.0
2026-06-19T11:02:46.633260+00:00,WheelLoader,115.08,85.21,31.09,881.81,3304.42,41.55,0.61,5000.0192,43.92,32.12
2026-06-19T11:02:47.633260+00:00,WheelLoader,115.77,72.71,26.53,1366.14,4255.24,44.21,1.47,5000.0194,79.07,26.11
2026-06-19T11:02:48.633260+00:00,WheelLoader,100.79,76.97,13.37,612.46,2768.25,49.47,0.93,5000.0197,46.03,27.41
2026-06-19T11:02:49.633260+00:00,WheelLoader,101.3,83.59,30.31,807.31,2848.7,52.64,0.72,5000.02,68.72,44.16
2026-06-19T11:02:50.633260+00:00,WheelLoader,106.83,84.14,49.52,1186.37,2072.38,51.59,0.69,5000.0203,86.17,31.96
2026-06-19T11:02:51.633260+00:00,WheelLoader,133.93,86.71,26.83,889.27,2544.42,56.32,0.72,5000.0206,81.78,43.11
2026-06-19T11:02:52.633260+00:00,WheelLoader,105.5,72.43,14.79,1352.86,3926.74,59.04,1.97,5000.0208,84.21,39.63
2026-06-19T11:02:53.633260+00:00,WheelLoader,134.45,82.61,26.9,579.27,4269.31,40.89,0.95,5000.0211,73.31,44.95
2026-06-19T11:02:54.633260+00:00,WheelLoader,104.98,73.26,46.19,1032.84,2086.54,49.39,0.67,5000.0214,74.37,35.96
2026-06-19T11:02:55.633260+00:00,WheelLoader,122.06,77.83,48.06,861.31,2917.82,54.38,1.74,5000.0217,89.53,25.88
2026-06-19T11:02:56.633260+00:00,WheelLoader,132.84,87.93,35.15,760.19,2007.24,52.68,1.23,5000.0219,54.62,38.21
2026-06-19T11:02:57.633260+00:00,WheelLoader,134.06,85.45,43.34,545.73,2822.02,54.5,1.56,5000.0222,50.47,32.32
2026-06-19T11:02:58.633260+00:00,WheelLoader,107.12,84.98,44.05,834.29,3786.64,45.15,1.9,5000.0225,49.3,43.77
2026-06-19T11:02:59.633260+00:00,WheelLoader,149.93,73.14,16.95,854.33,3456.88,55.31,1.53,5000.0228,47.41,41.52
2026-06-19T11:03:00.633260+00:00,WheelLoader,126.33,79.66,36.31,523.24,2941.1,43.98,0.54,5000.0231,50.28,38.75
2026-06-19T11:03:01.633260+00:00,WheelLoader,105.83,87.33,14.37,1485.74,2002.26,59.47,1.16,5000.0233,72.63,43.49
2026-06-19T11:03:02.633260+00:00,WheelLoader,120.13,74.0,39.15,788.16,2421.1,50.23,0.9,5000.0236,75.18,43.34
2026-06-19T11:03:03.633260+00:00,WheelLoader,121.28,85.54,19.88,1457.52,2604.64,55.48,0.97,5000.0239,85.74,33.79
2026-06-19T11:03:04.633260+00:00,WheelLoader,146.7,78.22,39.93,1050.27,3581.71,43.82,0.84,5000.0242,85.02,38.46
2026-06-19T11:03:05.633260+00:00,WheelLoader,107.33,82.84,30.55,828.46,3625.07,45.55,1.86,5000.0244,48.16,30.62
2026-06-19T11:03:06.633260+00:00,WheelLoader,142.6,80.76,46.22,1369.62,3632.92,43.94,1.69,5000.0247,40.94,31.2
2026-06-19T11:03:07.633260+00:00,WheelLoader,140.9,84.19,13.95,964.86,3585.74,46.41,0.74,5000.025,61.61,26.92
2026-06-19T11:03:08.633260+00:00,WheelLoader,128.84,82.39,38.37,842.01,2376.1,59.76,1.04,5000.0253,75.13,43.85
2026-06-19T11:03:09.633260+00:00,WheelLoader,105.01,72.39,44.86,1242.29,3214.71,48.45,0.98,5000.0256,85.79,36.93
2026-06-19T11:03:10.633260+00:00,WheelLoader,103.91,72.36,17.11,1355.66,4050.7,43.56,1.63,5000.0258,70.96,44.58
2026-06-19T11:03:11.633260+00:00,WheelLoader,112.78,80.75,26.29,1405.46,2090.5,46.39,0.85,5000.0261,43.7,37.49
2026-06-19T11:03:12.633260+00:00,WheelLoader,108.6,71.1,27.32,610.32,4084.78,40.74,0.62,5000.0264,52.81,31.54
2026-06-19T11:03:13.633260+00:00,WheelLoader,116.28,76.53,38.32,808.03,3742.92,48.09,0.62,5000.0267,66.93,26.72
2026-06-19T11:03:14.633260+00:00,WheelLoader,138.61,81.14,21.51,703.2,3067.66,48.76,0.86,5000.0269,42.25,32.78
2026-06-19T11:03:15.633260+00:00,WheelLoader,121.59,90.96,11.46,1073.69,2652.4,54.11,0.74,5000.0272,77.43,44.41
2026-06-19T11:03:16.633260+00:00,WheelLoader,141.37,78.36,33.64,1309.68,2289.58,56.69,1.29,5000.0275,79.5,30.78
2026-06-19T11:03:17.633260+00:00,WheelLoader,148.24,83.95,16.59,1394.76,4082.12,58.3,1.8,5000.0278,83.93,39.16
2026-06-19T11:03:18.633260+00:00,WheelLoader,112.92,77.15,49.13,838.97,3991.33,58.92,0.64,5000.0281,70.59,29.82
2026-06-19T11:03:19.633260+00:00,WheelLoader,112.27,83.75,26.01,1229.46,2902.47,51.06,0.87,5000.0283,65.11,43.84
2026-06-19T11:03:20.633260+00:00,WheelLoader,127.22,75.42,37.59,1095.85,2233.11,41.66,0.95,5000.0286,78.29,40.51
2026-06-19T11:03:21.633260+00:00,WheelLoader,147.65,81.1,22.81,1314.36,3540.5,59.39,0.9,5000.0289,75.77,40.88
2026-06-19T11:03:22.633260+00:00,WheelLoader,119.37,75.5,44.07,946.63,3137.98,44.1,1.44,5000.0292,68.76,26.53
2026-06-19T11:03:23.633260+00:00,WheelLoader,111.57,76.48,23.62,739.07,4202.39,44.5,1.21,5000.0294,72.63,42.77
2026-06-19T11:03:24.633260+00:00,WheelLoader,126.99,71.64,29.83,1215.11,3092.06,48.86,0.76,5000.0297,89.17,33.92
2026-06-19T11:03:25.633260+00:00,WheelLoader,149.62,90.12,45.5,1213.34,3314.0,54.4,1.08,5000.03,55.89,40.34
2026-06-19T11:03:26.633260+00:00,WheelLoader,133.67,73.41,20.8,767.53,3474.27,49.47,1.13,5000.0303,86.69,42.95
2026-06-19T11:03:27.633260+00:00,WheelLoader,149.82,87.54,30.11,1208.39,3062.57,52.47,1.85,5000.0306,56.07,41.06
2026-06-19T11:03:28.633260+00:00,WheelLoader,139.81,80.13,39.54,1279.32,4237.63,47.77,1.73,5000.0308,65.19,39.84
2026-06-19T11:03:29.633260+00:00,WheelLoader,104.49,80.26,11.65,1223.62,4007.74,54.24,1.4,5000.0311,69.6,33.1
2026-06-19T11:03:30.633260+00:00,WheelLoader,122.83,71.7,20.47,1446.12,3278.87,41.46,1.6,5000.0314,54.42,34.89
2026-06-19T11:03:31.633260+00:00,WheelLoader,115.31,94.67,37.78,936.51,3914.3,55.52,0.77,5000.0317,82.17,25.06
2026-06-19T11:03:32.633260+00:00,WheelLoader,132.0,84.29,31.68,1385.87,3211.56,52.39,1.96,5000.0319,86.25,37.7
2026-06-19T11:03:33.633260+00:00,WheelLoader,141.96,87.91,17.0,1071.3,4483.77,44.09,1.88,5000.0322,83.89,36.61
2026-06-19T11:03:34.633260+00:00,WheelLoader,108.7,75.59,15.79,781.48,2475.55,40.9,1.98,5000.0325,75.26,43.18
2026-06-19T11:03:35.633260+00:00,WheelLoader,138.86,93.93,33.59,1335.07,4033.4,56.64,0.78,5000.0328,85.14,35.51
2026-06-19T11:03:36.633260+00:00,WheelLoader,119.38,92.92,18.25,635.84,2794.44,43.25,0.92,5000.0331,74.86,26.33
2026-06-19T11:03:37.633260+00:00,WheelLoader,134.68,91.31,43.91,1440.2,4200.94,49.43,0.68,5000.0333,71.08,35.12
2026-06-19T11:03:38.633260+00:00,WheelLoader,102.06,75.94,43.97,1203.11,4400.35,48.65,0.86,5000.0336,74.01,38.54
2026-06-19T11:03:39.633260+00:00,WheelLoader,142.22,84.35,26.64,743.15,2144.48,59.49,1.05,5000.0339,47.77,39.49
2026-06-19T11:03:40.633260+00:00,WheelLoader,109.95,80.8,32.77,1146.35,2638.22,46.52,1.55,5000.0342,80.44,30.13
2026-06-19T11:03:41.633260+00:00,WheelLoader,100.18,78.76,30.14,1196.16,4121.18,45.96,0.6,5000.0344,54.07,40.79
2026-06-19T11:03:42.633260+00:00,WheelLoader,117.81,88.92,36.82,1276.81,2751.21,59.58,1.26,5000.0347,61.57,25.19
2026-06-19T11:03:43.633260+00:00,WheelLoader,101.02,85.69,15.06,982.44,3624.97,56.5,1.11,5000.035,46.95,33.34
2026-06-19T11:03:44.633260+00:00,WheelLoader,111.82,85.57,40.95,607.97,3728.2,47.16,0.66,5000.0353,80.54,34.42
2026-06-19T11:03:45.633260+00:00,WheelLoader,133.36,81.75,48.12,1137.15,3365.1,52.09,1.2,5000.0356,68.85,39.5
2026-06-19T11:03:46.633260+00:00,WheelLoader,112.73,73.21,31.27,1202.56,2941.73,53.5,1.36,5000.0358,74.46,41.22
2026-06-19T11:03:47.633260+00:00,WheelLoader,131.94,83.38,47.59,1162.85,2614.63,44.17,1.28,5000.0361,78.6,31.07
2026-06-19T11:03:48.633260+00:00,WheelLoader,128.71,78.07,25.88,701.3,3107.72,45.01,0.79,5000.0364,40.27,36.98
2026-06-19T11:03:49.633260+00:00,WheelLoader,100.57,88.85,42.05,856.42,2695.01,44.53,1.61,5000.0367,46.98,43.29
2026-06-19T11:03:50.633260+00:00,WheelLoader,112.21,80.97,11.98,969.98,3915.07,42.69,1.3,5000.0369,51.77,40.77
2026-06-19T11:03:51.633260+00:00,WheelLoader,121.04,89.95,31.92,860.15,3096.9,43.54,0.68,5000.0372,44.79,27.43
2026-06-19T11:03:52.633260+00:00,WheelLoader,106.34,84.24,22.16,577.87,4288.27,48.48,0.61,5000.0375,41.48,28.96
2026-06-19T11:03:53.633260+00:00,WheelLoader,100.74,73.58,42.19,755.69,3012.45,55.05,1.52,5000.0378,69.84,44.35
2026-06-19T11:03:54.633260+00:00,WheelLoader,113.06,75.36,44.16,1194.89,3161.25,57.49,0.68,5000.0381,81.36,44.37
2026-06-19T11:03:55.633260+00:00,WheelLoader,107.98,91.28,19.75,1021.73,2699.63,51.77,1.69,5000.0383,81.38,26.43
2026-06-19T11:03:56.633260+00:00,WheelLoader,124.6,70.51,45.78,766.5,4348.64,40.89,1.1,5000.0386,78.31,33.0
2026-06-19T11:03:57.633260+00:00,WheelLoader,116.88,72.53,26.01,1417.63,2192.58,47.94,0.62,5000.0389,47.33,38.6
2026-06-19T11:03:58.633260+00:00,WheelLoader,101.21,84.34,23.07,541.51,3343.63,52.97,1.85,5000.0392,40.47,39.49
2026-06-19T11:03:59.633260+00:00,WheelLoader,136.4,83.61,34.91,1380.07,3698.25,53.1,1.26,5000.0394,77.42,41.51
2026-06-19T11:04:00.633260+00:00,WheelLoader,133.56,88.46,20.31,953.64,2968.63,41.61,1.73,5000.0397,41.02,32.54
2026-06-19T11:04:01.633260+00:00,WheelLoader,125.53,90.56,16.72,1425.46,4305.75,44.39,1.03,5000.04,65.66,37.53
2026-06-19T11:04:02.633260+00:00,WheelLoader,138.7,77.23,43.63,1189.51,3077.75,59.31,0.62,5000.0403,45.62,37.32
2026-06-19T11:04:03.633260+00:00,WheelLoader,127.24,93.94,40.94,971.27,3070.13,54.33,1.16,5000.0406,89.5,33.77
2026-06-19T11:04:04.633260+00:00,WheelLoader,118.64,86.04,28.86,1146.68,4294.86,52.57,1.38,5000.0408,85.48,40.31
2026-06-19T11:04:05.633260+00:00,WheelLoader,108.09,83.93,33.26,639.61,3211.61,46.15,1.28,5000.0411,71.95,40.01
2026-06-19T11:04:06.633260+00:00,WheelLoader,124.51,79.34,29.69,776.35,2921.62,57.59,1.36,5000.0414,66.31,31.79
2026-06-19T11:04:07.633260+00:00,WheelLoader,130.41,76.85,10.05,1333.81,2226.51,53.93,0.83,5000.0417,58.38,44.28
2026-06-19T11:04:08.633260+00:00,WheelLoader,101.26,83.2,24.9,905.8,3882.06,53.66,0.64,5000.0419,47.41,26.94
2026-06-19T11:04:09.633260+00:00,WheelLoader,138.56,90.88,21.22,1004.97,2712.5,57.29,1.06,5000.0422,80.61,27.94
2026-06-19T11:04:10.633260+00:00,WheelLoader,110.92,87.8,48.94,804.58,2427.62,51.83,1.29,5000.0425,73.89,42.91
2026-06-19T11:04:11.633260+00:00,WheelLoader,141.22,74.73,48.05,1373.42,2977.75,41.57,1.2,5000.0428,53.3,40.49
2026-06-19T11:04:12.633260+00:00,WheelLoader,104.5,79.31,45.71,1361.27,4291.4,54.67,0.54,5000.0431,73.07,33.07
2026-06-19T11:04:13.633260+00:00,WheelLoader,146.66,81.06,26.39,1161.54,4397.54,55.51,0.58,5000.0433,83.35,33.91
2026-06-19T11:04:14.633260+00:00,WheelLoader,121.84,80.87,24.01,715.8,2203.0,44.46,1.98,5000.0436,69.8,43.01
2026-06-19T11:04:15.633260+00:00,WheelLoader,145.43,83.75,47.73,640.47,2204.23,41.4,1.96,5000.0439,55.6,37.48
2026-06-19T11:04:16.633260+00:00,WheelLoader,109.44,73.95,23.42,949.95,3269.24,48.34,1.98,5000.0442,55.02,26.82
2026-06-19T11:04:17.633260+00:00,WheelLoader,116.54,76.37,41.03,1203.38,3100.33,45.41,0.58,5000.0444,49.87,25.3
2026-06-19T11:04:18.633260+00:00,WheelLoader,128.4,92.43,39.24,1029.64,2778.97,57.95,1.39,5000.0447,48.07,41.68
2026-06-19T11:04:19.633260+00:00,WheelLoader,110.36,81.76,37.59,905.69,3711.97,48.38,1.24,5000.045,42.73,42.03
2026-06-19T11:04:20.633260+00:00,WheelLoader,123.65,79.23,32.94,872.64,3411.72,42.61,0.82,5000.0453,85.75,39.61
2026-06-19T11:04:21.633260+00:00,WheelLoader,102.5,87.6,44.44,615.33,3330.4,52.63,1.54,5000.0456,80.14,31.35
2026-06-19T11:04:22.633260+00:00,WheelLoader,122.66,80.45,47.03,1474.24,4034.2,49.1,1.95,5000.0458,61.44,43.75
2026-06-19T11:04:23.633260+00:00,WheelLoader,146.48,90.2,46.89,1298.88,2001.41,56.24,0.79,5000.0461,44.11,30.24
2026-06-19T11:04:24.633260+00:00,WheelLoader,130.32,78.56,45.15,1479.81,3061.58,57.08,0.99,5000.0464,55.35,44.25
2026-06-19T11:04:25.633260+00:00,WheelLoader,126.46,77.5,43.13,1306.83,2361.72,42.06,0.75,5000.0467,66.9,29.41
2026-06-19T11:04:26.633260+00:00,WheelLoader,104.79,76.68,25.68,649.5,3200.91,44.64,1.46,5000.0469,86.47,38.09
2026-06-19T11:04:27.633260+00:00,WheelLoader,138.13,91.86,15.73,1421.24,4227.82,54.22,1.5,5000.0472,65.4,26.57
2026-06-19T11:04:28.633260+00:00,WheelLoader,124.3,78.67,44.01,1196.09,2195.15,54.0,1.9,5000.0475,54.28,42.22
2026-06-19T11:04:29.633260+00:00,WheelLoader,116.57,91.47,15.78,647.31,2296.95,57.09,0.69,5000.0478,60.47,41.47
2026-06-19T11:04:30.633260+00:00,WheelLoader,149.52,76.66,10.03,1007.81,2413.19,48.21,0.52,5000.0481,46.23,26.86
2026-06-19T11:04:31.633260+00:00,WheelLoader,133.0,91.8,28.07,683.82,2008.4,40.45,0.86,5000.0483,54.22,27.33
2026-06-19T11:04:32.633260+00:00,WheelLoader,144.79,86.46,32.45,1090.75,4170.78,41.27,1.53,5000.0486,69.28,34.57
2026-06-19T11:04:33.633260+00:00,WheelLoader,121.98,75.66,12.11,1434.17,2449.71,53.38,1.05,5000.0489,65.34,33.25
2026-06-19T11:04:34.633260+00:00,WheelLoader,112.58,77.46,38.58,787.14,3351.7,40.92,1.18,5000.0492,40.98,34.78
2026-06-19T11:04:35.633260+00:00,WheelLoader,144.79,70.48,41.08,1170.8,4102.38,52.11,1.89,5000.0494,69.28,34.17
2026-06-19T11:04:36.633260+00:00,WheelLoader,133.53,89.72,47.59,707.44,2728.76,51.27,1.9,5000.0497,41.19,32.5
2026-06-19T11:04:37.633260+00:00,WheelLoader,116.6,76.81,18.28,1063.26,3455.79,55.93,1.82,5000.05,57.25,29.56
2026-06-19T11:04:38.633260+00:00,WheelLoader,135.29,77.25,46.83,1448.77,3155.59,53.11,1.74,5000.0503,80.24,36.72
2026-06-19T11:04:39.633260+00:00,WheelLoader,148.03,78.8,14.56,1403.73,2308.87,57.03,1.63,5000.0506,40.35,40.22
2026-06-19T11:04:40.633260+00:00,WheelLoader,106.33,83.54,46.58,1234.52,3444.5,51.07,1.39,5000.0508,74.92,43.26
2026-06-19T11:04:41.633260+00:00,WheelLoader,140.8,85.06,26.15,1298.27,3786.4,50.27,1.68,5000.0511,87.55,36.69
2026-06-19T11:04:42.633260+00:00,WheelLoader,118.71,91.85,20.2,1087.67,2328.53,47.55,1.59,5000.0514,53.2,31.07
2026-06-19T11:04:43.633260+00:00,WheelLoader,112.96,82.93,16.02,821.4,4406.04,53.57,1.91,5000.0517,62.72,27.19
2026-06-19T11:04:44.633260+00:00,WheelLoader,133.45,93.84,26.64,678.94,4138.89,53.61,1.44,5000.0519,87.31,41.45
2026-06-19T11:04:45.633260+00:00,WheelLoader,136.87,78.91,20.86,1375.24,3802.21,47.67,1.53,5000.0522,83.23,32.05
2026-06-19T11:04:46.633260+00:00,WheelLoader,148.9,83.2,10.71,1005.31,2310.44,48.39,0.77,5000.0525,67.38,30.74
2026-06-19T11:04:47.633260+00:00,WheelLoader,103.7,75.15,49.81,915.68,2104.87,45.27,0.64,5000.0528,52.52,37.17
2026-06-19T11:04:48.633260+00:00,WheelLoader,127.31,85.07,22.72,860.69,2119.79,49.88,1.58,5000.0531,57.59,32.4
2026-06-19T11:04:49.633260+00:00,WheelLoader,125.23,87.73,12.94,1193.74,3592.69,57.38,1.16,5000.0533,69.61,43.21
2026-06-19T11:04:50.633260+00:00,WheelLoader,108.76,87.82,29.11,622.17,4339.72,47.57,1.89,5000.0536,56.6,26.75
2026-06-19T11:04:51.633260+00:00,WheelLoader,118.25,80.92,37.81,669.29,2295.82,56.74,0.63,5000.0539,49.12,38.53
