timestamp,Vehicle_Type,Hydraulic_Pressure,Oil_Temperature,Actuator_Angle,Actuator_Position,Load_Weight,Hydraulic_Flow_Rate,Vibration,Operating_Hours,Battery_SOC,Battery_Temperature
2026-06-19T11:02:10.646926+00:00,Crane,143.78,71.62,43.0,1461.75,4140.32,56.13,1.11,5000.0092,43.41,28.94
2026-06-19T11:02:11.646926+00:00,Crane,113.7,76.15,42.61,847.83,3679.98,44.57,0.99,5000.0094,61.79,44.47
2026-06-19T11:02:12.646926+00:00,Crane,128.44,84.77,12.35,1362.78,2003.98,43.68,0.71,5000.0097,53.19,38.88
2026-06-19T11:02:13.646926+00:00,Crane,117.24,89.09,15.52,578.4,2354.44,59.82,1.77,5000.01,55.91,30.96
2026-06-19T11:02:14.646926+00:00,Crane,139.91,70.61,44.97,1226.69,3429.47,54.29,0.73,5000.0103,81.81,37.02
2026-06-19T11:02:15.646926+00:00,Crane,149.61,85.33,35.19,1301.2,3176.79,55.56,1.94,5000.0106,46.64,37.03
2026-06-19T11:02:16.646926+00:00,Crane,140.55,79.56,12.91,1218.26,4179.05,40.86,1.89,5000.0108,77.28,26.64
2026-06-19T11:02:17.646926+00:00,Crane,145.68,87.6,36.49,672.41,3398.14,46.21,1.42,5000.0111,86.62,42.53
2026-06-19T11:02:18.646926+00:00,Crane,146.54,78.77,12.69,1283.8,3565.01,54.55,1.02,5000.0114,66.57,36.29
2026-06-19T11:02:19.646926+00:00,Crane,141.42,73.48,33.54,515.93,3682.15,50.79,1.96,5000.0117,67.47,42.38
2026-06-19T11:02:20.646926+00:00,Crane,141.79,84.61,31.94,1104.2,4264.01,45.88,1.92,5000.0119,80.56,31.61
2026-06-19T11:02:21.646926+00:00,Crane,116.1,71.04,47.63,1019.43,2049.42,42.97,0.94,5000.0122,49.32,44.31
2026-06-19T11:02:22.646926+00:00,Crane,127.42,91.17,40.41,1483.19,2735.27,53.69,0.66,5000.0125,74.42,38.24
2026-06-19T11:02:23.646926+00:00,Crane,127.01,71.89,12.3,831.78,3822.99,52.7,1.71,5000.0128,52.59,34.0
2026-06-19T11:02:24.646926+00:00,Crane,110.68,80.04,40.0,736.91,4208.98,53.31,1.67,5000.0131,44.78,26.18
2026-06-19T11:02:25.646926+00:00,Crane,120.06,88.34,43.48,629.73,2207.9,57.55,1.79,5000.0133,48.03,38.69
2026-06-19T11:02:26.646926+00:00,Crane,102.21,77.0,43.7,767.55,3856.04,51.87,1.2,5000.0136,44.28,35.74
2026-06-19T11:02:27.646926+00:00,Crane,102.18,72.45,41.7,675.53,3215.21,51.5,1.89,5000.0139,63.61,37.19
2026-06-19T11:02:28.646926+00:00,Crane,124.72,88.37,32.18,1199.29,4134.82,44.58,1.06,5000.0142,89.73,39.79
2026-06-19T11:02:29.646926+00:00,Crane,135.26,92.48,33.64,1233.74,2004.1,40.77,1.21,5000.0144,84.9,29.71
2026-06-19T11:02:30.646926+00:00,Crane,106.31,82.92,29.93,1133.33,2439.9,40.26,1.3,5000.0147,60.78,34.84
2026-06-19T11:02:31.646926+00:00,Crane,125.3,76.42,32.31,557.51,2009.18,48.61,1.7,5000.015,89.05,35.97
2026-06-19T11:02:32.646926+00:00,Crane,112.9,74.13,46.75,923.02,2685.16,41.04,1.05,5000.0153,76.13,40.0
2026-06-19T11:02:33.646926+00:00,Crane,131.1,85.03,35.08,616.18,3726.94,55.51,1.06,5000.0156,79.98,26.18
2026-06-19T11:02:34.646926+00:00,Crane,142.03,73.19,39.85,1019.15,4293.73,42.22,1.1,5000.0158,66.25,33.13
2026-06-19T11:02:35.646926+00:00,Crane,119.95,80.84,33.93,1258.56,3941.82,54.42,1.69,5000.0161,86.57,25.55
2026-06-19T11:02:36.646926+00:00,Crane,142.08,74.35,27.44,1322.29,4232.59,42.72,0.58,5000.0164,41.05,26.85
2026-06-19T11:02:37.646926+00:00,Crane,116.15,76.9,18.28,541.26,2349.61,41.91,1.93,5000.0167,56.6,44.99
2026-06-19T11:02:38.646926+00:00,Crane,136.39,79.71,48.65,1411.05,3317.18,40.74,1.41,5000.0169,80.8,30.7
2026-06-19T11:02:39.646926+00:00,Crane,138.46,87.59,26.2,785.09,2322.25,48.8,1.92,5000.0172,61.13,30.65
2026-06-19T11:02:40.646926+00:00,Crane,128.19,72.73,45.42,945.79,3744.89,59.78,1.78,5000.0175,60.26,37.03
2026-06-19T11:02:41.646926+00:00,Crane,125.06,80.95,24.06,1361.61,2578.44,50.99,0.51,5000.0178,79.67,43.71
2026-06-19T11:02:42.646926+00:00,Crane,148.66,84.3,36.57,888.95,3998.93,51.65,1.52,5000.0181,60.01,41.59
2026-06-19T11:02:43.646926+00:00,Crane,121.18,82.21,16.17,1075.14,3206.91,50.95,0.82,5000.0183,74.29,29.16
2026-06-19T11:02:44.646926+00:00,Crane,112.24,78.01,22.72,780.88,2331.04,46.44,1.05,5000.0186,61.49,39.27
2026-06-19T11:02:45.646926+00:00,Crane,113.94,72.77,35.36,746.61,3409.44,40.96,1.14,5000.0189,78.74,32.98
2026-06-19T11:02:46.646926+00:00,Crane,139.73,85.14,49.79,1340.93,4275.25,41.98,0.79,5000.0192,71.41,39.58
2026-06-19T11:02:47.646926+00:00,Crane,119.74,81.79,16.1,1143.49,2001.23,48.15,1.35,5000.0194,67.31,43.44
2026-06-19T11:02:48.646926+00:00,Crane,132.11,93.94,12.53,1365.4,2586.02,44.25,1.89,5000.0197,58.81,42.8
2026-06-19T11:02:49.646926+00:00,Crane,101.47,83.73,13.85,805.51,3793.03,48.62,1.38,5000.02,65.16,36.87
2026-06-19T11:02:50.646926+00:00,Crane,132.31,88.19,44.12,1481.77,3178.47,55.89,0.95,5000.0203,61.44,42.26
2026-06-19T11:02:51.646926+00:00,Crane,118.2,90.34,26.45,603.61,4263.87,47.11,1.93,5000.0206,55.55,27.04
2026-06-19T11:02:52.646926+00:00,Crane,108.96,81.02,20.84,964.06,4370.33,48.55,1.91,5000.0208,65.87,28.34
2026-06-19T11:02:53.646926+00:00,Crane,142.08,70.08,29.93,907.13,2837.32,50.08,0.68,5000.0211,41.0,28.79
2026-06-19T11:02:54.646926+00:00,Crane,110.27,79.25,35.3,864.94,4172.04,44.84,1.01,5000.0214,68.99,25.19
2026-06-19T11:02:55.646926+00:00,Crane,116.08,88.0,41.63,1295.75,2833.2,53.55,1.56,5000.0217,71.12,36.17
2026-06-19T11:02:56.646926+00:00,Crane,134.37,90.08,41.91,1107.88,3472.87,41.04,0.51,5000.0219,50.78,29.07
2026-06-19T11:02:57.646926+00:00,Crane,138.34,85.9,19.07,1386.95,2317.47,47.68,1.68,5000.0222,64.38,31.63
2026-06-19T11:02:58.646926+00:00,Crane,106.47,78.32,47.14,610.3,3124.86,40.58,0.8,5000.0225,47.03,34.2
2026-06-19T11:02:59.646926+00:00,Crane,110.61,93.14,42.45,871.38,2297.65,47.52,1.34,5000.0228,59.73,26.24
2026-06-19T11:03:00.646926+00:00,Crane,129.05,92.45,24.3,672.56,2918.97,41.25,0.51,5000.0231,59.66,31.83
2026-06-19T11:03:01.646926+00:00,Crane,141.52,75.06,27.4,547.44,3019.98,54.5,0.6,5000.0233,67.95,31.74
2026-06-19T11:03:02.646926+00:00,Crane,145.67,86.4,45.18,1367.66,4072.78,55.08,0.71,5000.0236,57.92,35.95
2026-06-19T11:03:03.646926+00:00,Crane,112.42,71.74,29.44,707.46,3342.34,48.96,1.38,5000.0239,82.3,26.28
2026-06-19T11:03:04.646926+00:00,Crane,131.23,85.24,10.74,1417.23,3643.59,56.37,1.75,5000.0242,57.4,35.84
2026-06-19T11:03:05.646926+00:00,Crane,110.25,79.24,40.79,908.47,3238.29,57.51,1.36,5000.0244,46.57,38.18
2026-06-19T11:03:06.646926+00:00,Crane,149.01,94.12,37.13,1422.15,4193.67,46.69,1.1,5000.0247,43.53,35.39
2026-06-19T11:03:07.646926+00:00,Crane,105.72,74.65,49.95,966.72,4336.27,40.58,0.91,5000.025,51.79,28.38
2026-06-19T11:03:08.646926+00:00,Crane,104.16,74.33,44.53,705.88,3473.92,45.91,0.5,5000.0253,81.5,40.14
2026-06-19T11:03:09.646926+00:00,Crane,146.81,92.31,19.05,504.59,2647.35,41.5,1.03,5000.0256,64.52,43.0
2026-06-19T11:03:10.646926+00:00,Crane,111.34,92.15,33.86,1059.8,4210.13,57.62,1.41,5000.0258,60.19,28.53
2026-06-19T11:03:11.646926+00:00,Crane,137.29,93.34,36.99,616.33,3276.52,54.46,1.05,5000.0261,64.72,40.16
2026-06-19T11:03:12.646926+00:00,Crane,109.21,75.59,37.22,788.86,4338.22,52.11,1.14,5000.0264,58.73,39.94
2026-06-19T11:03:13.646926+00:00,Crane,102.32,84.05,39.65,1132.74,2889.95,52.39,0.73,5000.0267,82.93,43.4
2026-06-19T11:03:14.646926+00:00,Crane,132.24,76.19,25.02,818.74,3024.76,52.26,1.02,5000.0269,66.85,41.69
2026-06-19T11:03:15.646926+00:00,Crane,123.34,79.72,26.87,1262.79,4161.96,48.46,0.54,5000.0272,56.92,39.09
2026-06-19T11:03:16.646926+00:00,Crane,141.4,77.32,21.68,1389.9,3486.68,51.33,2.0,5000.0275,70.07,28.44
2026-06-19T11:03:17.646926+00:00,Crane,136.82,72.64,43.61,583.79,4184.17,52.14,0.62,5000.0278,70.86,25.2
2026-06-19T11:03:18.646926+00:00,Crane,118.69,94.67,26.54,1261.44,2125.3,51.08,1.22,5000.0281,42.66,31.6
2026-06-19T11:03:19.646926+00:00,Crane,149.99,87.7,12.64,1199.69,3134.28,47.14,1.63,5000.0283,80.21,29.51
2026-06-19T11:03:20.646926+00:00,Crane,143.64,78.57,46.53,1046.07,3665.8,40.52,1.76,5000.0286,73.93,42.68
2026-06-19T11:03:21.646926+00:00,Crane,136.45,82.98,40.55,1130.12,2409.62,53.29,1.0,5000.0289,40.54,27.02
2026-06-19T11:03:22.646926+00:00,Crane,136.26,88.1,21.01,1087.63,3557.26,43.43,1.08,5000.0292,68.33,40.02
2026-06-19T11:03:23.646926+00:00,Crane,112.7,78.96,47.2,608.07,4431.13,58.62,1.61,5000.0294,58.1,27.69
2026-06-19T11:03:24.646926+00:00,Crane,129.57,90.49,48.33,1433.92,4365.68,52.41,0.94,5000.0297,44.94,27.81
2026-06-19T11:03:25.646926+00:00,Crane,147.95,77.54,11.0,1117.6,4138.86,59.91,0.63,5000.03,84.51,27.57
2026-06-19T11:03:26.646926+00:00,Crane,144.58,75.25,26.21,1410.05,3066.06,53.29,1.59,5000.0303,58.69,42.27
2026-06-19T11:03:27.646926+00:00,Crane,112.09,83.41,16.44,630.07,4001.81,58.66,0.73,5000.0306,80.42,37.72
2026-06-19T11:03:28.646926+00:00,Crane,136.23,79.27,31.39,817.89,3609.5,57.6,1.89,5000.0308,44.44,33.18
2026-06-19T11:03:29.646926+00:00,Crane,141.47,87.52,17.88,652.29,2138.15,48.09,0.54,5000.0311,87.46,34.13
2026-06-19T11:03:30.646926+00:00,Crane,144.46,71.72,42.79,694.5,3650.79,54.3,1.12,5000.0314,60.15,31.82
2026-06-19T11:03:31.646926+00:00,Crane,125.82,73.77,21.18,822.92,3659.87,54.23,1.71,5000.0317,74.33,44.81
2026-06-19T11:03:32.646926+00:00,Crane,111.36,74.26,47.55,1087.76,4226.75,42.96,0.92,5000.0319,71.18,44.04
2026-06-19T11:03:33.646926+00:00,Crane,142.28,76.24,47.31,911.48,2259.05,43.17,1.67,5000.0322,69.6,30.96
2026-06-19T11:03:34.646926+00:00,Crane,113.03,73.1,40.94,1183.69,2989.51,46.42,0.81,5000.0325,42.52,39.08
2026-06-19T11:03:35.646926+00:00,Crane,139.39,87.09,24.51,504.36,4126.3,49.81,1.02,5000.0328,59.99,31.34
2026-06-19T11:03:36.646926+00:00,Crane,145.19,90.11,27.33,882.21,2247.49,56.34,1.97,5000.0331,81.07,42.53
2026-06-19T11:03:37.646926+00:00,Crane,140.81,94.41,21.75,1352.52,2637.69,59.17,0.6,5000.0333,68.85,37.99
2026-06-19T11:03:38.646926+00:00,Crane,104.14,89.83,38.93,626.52,4437.12,55.09,1.13,5000.0336,70.37,39.67
2026-06-19T11:03:39.646926+00:00,Crane,133.7,93.05,23.9,1065.4,4120.08,55.1,0.59,5000.0339,68.23,40.73
2026-06-19T11:03:40.646926+00:00,Crane,111.21,85.6,29.18,721.81,2649.86,54.76,0.91,5000.0342,67.83,37.03
2026-06-19T11:03:41.646926+00:00,Crane,132.86,83.78,43.36,1158.83,2732.01,40.15,0.57,5000.0344,57.61,28.07
2026-06-19T11:03:42.646926+00:00,Crane,135.23,72.38,20.47,530.71,2006.64,45.03,1.15,5000.0347,75.78,36.3
2026-06-19T11:03:43.646926+00:00,Crane,142.78,76.29,36.3,545.85,3127.82,47.56,1.94,5000.035,46.8,32.21
2026-06-19T11:03:44.646926+00:00,Crane,118.4,93.44,38.8,664.32,4253.59,56.44,0.54,5000.0353,60.96,42.43
2026-06-19T11:03:45.646926+00:00,Crane,106.81,80.89,40.84,1328.35,2481.72,55.64,1.08,5000.0356,54.68,38.24
2026-06-19T11:03:46.646926+00:00,Crane,146.81,71.23,32.25,1094.39,2130.74,51.52,1.04,5000.0358,47.16,27.03
2026-06-19T11:03:47.646926+00:00,Crane,118.04,75.83,22.69,1218.32,4338.96,55.91,0.96,5000.0361,68.55,32.8
2026-06-19T11:03:48.646926+00:00,Crane,128.12,79.83,20.44,1392.29,3815.75,47.86,0.84,5000.0364,84.97,36.28
2026-06-19T11:03:49.646926+00:00,Crane,116.02,70.7,26.37,762.4,3009.66,58.69,1.11,5000.0367,47.22,44.0
2026-06-19T11:03:50.646926+00:00,Crane,149.46,81.19,15.71,1169.07,3740.96,43.63,1.39,5000.0369,54.13,37.93
2026-06-19T11:03:51.646926+00:00,Crane,106.33,94.82,40.49,1194.23,3537.44,51.26,1.77,5000.0372,63.62,26.36
2026-06-19T11:03:52.646926+00:00,Crane,142.36,89.24,47.16,651.76,4067.68,51.14,0.91,5000.0375,88.25,36.99
2026-06-19T11:03:53.646926+00:00,Crane,136.31,89.07,26.0,1212.63,2866.64,54.25,0.98,5000.0378,69.28,42.9
2026-06-19T11:03:54.646926+00:00,Crane,132.51,92.32,33.81,598.1,3013.84,44.41,1.57,5000.0381,41.15,42.46
2026-06-19T11:03:55.646926+00:00,Crane,104.56,76.82,49.16,855.67,2796.86,57.07,0.78,5000.0383,60.72,40.39
2026-06-19T11:03:56.646926+00:00,Crane,116.03,72.55,10.4,868.02,2835.02,55.82,0.87,5000.0386,88.61,39.08
2026-06-19T11:03:57.646926+00:00,Crane,141.28,80.83,27.7,1454.28,3762.33,52.69,1.83,5000.0389,78.96,41.35
2026-06-19T11:03:58.646926+00:00,Crane,127.59,88.78,41.52,1424.86,2052.18,48.64,1.16,5000.0392,83.5,35.96
2026-06-19T11:03:59.646926+00:00,Crane,133.66,71.55,26.89,1294.41,2077.06,40.69,1.05,5000.0394,78.99,40.05
2026-06-19T11:04:00.646926+00:00,Crane,106.02,84.74,17.21,1317.91,3332.2,49.48,0.95,5000.0397,54.1,27.99
2026-06-19T11:04:01.646926+00:00,Crane,122.3,79.03,31.99,740.06,3611.09,52.9,1.11,5000.04,50.73,30.89
2026-06-19T11:04:02.646926+00:00,Crane,126.32,74.91,19.09,1193.38,3949.39,49.81,1.72,5000.0403,49.68,39.74
2026-06-19T11:04:03.646926+00:00,Crane,136.43,79.51,26.77,1249.2,4203.64,59.1,0.64,5000.0406,81.54,38.53
2026-06-19T11:04:04.646926+00:00,Crane,118.98,91.29,14.38,993.4,2973.37,51.09,1.48,5000.0408,66.98,27.18
2026-06-19T11:04:05.646926+00:00,Crane,102.58,72.49,42.26,1287.62,2374.9,45.44,0.58,5000.0411,63.79,40.27
2026-06-19T11:04:06.646926+00:00,Crane,144.87,80.48,28.8,964.48,4270.13,53.62,0.98,5000.0414,42.48,34.49
2026-06-19T11:04:07.646926+00:00,Crane,109.83,90.26,38.24,1009.72,3959.01,40.47,0.76,5000.0417,62.21,39.98
2026-06-19T11:04:08.646926+00:00,Crane,128.47,79.97,21.78,1492.09,4051.11,51.0,1.97,5000.0419,74.65,40.8
2026-06-19T11:04:09.646926+00:00,Crane,108.25,89.43,43.3,1166.87,2087.98,47.78,0.59,5000.0422,89.25,32.66
2026-06-19T11:04:10.646926+00:00,Crane,147.74,74.34,22.39,830.94,3591.5,41.98,1.22,5000.0425,50.72,31.76
2026-06-19T11:04:11.646926+00:00,Crane,142.61,74.68,41.33,702.31,3969.04,49.42,1.71,5000.0428,50.32,26.24
2026-06-19T11:04:12.646926+00:00,Crane,138.68,70.55,20.77,1021.98,3853.67,54.78,0.79,5000.0431,70.19,36.85
2026-06-19T11:04:13.646926+00:00,Crane,128.06,94.48,33.18,754.28,2028.18,44.21,0.91,5000.0433,89.27,27.98
2026-06-19T11:04:14.646926+00:00,Crane,144.6,84.91,32.23,1204.94,4316.15,52.08,0.61,5000.0436,79.24,27.96
2026-06-19T11:04:15.646926+00:00,Crane,147.34,81.45,19.44,1334.91,3695.28,41.83,0.61,5000.0439,76.17,41.28
2026-06-19T11:04:16.646926+00:00,Crane,127.07,84.55,44.43,904.7,2772.92,43.73,1.71,5000.0442,58.75,27.24
2026-06-19T11:04:17.646926+00:00,Crane,135.65,70.05,47.89,959.2,3556.5,57.87,1.45,5000.0444,60.51,44.35
2026-06-19T11:04:18.646926+00:00,Crane,128.96,72.68,37.67,1428.28,2865.93,48.31,1.98,5000.0447,76.08,39.41
2026-06-19T11:04:19.646926+00:00,Crane,113.96,92.21,19.25,1325.78,3741.91,52.11,1.22,5000.045,87.76,39.55
2026-06-19T11:04:20.646926+00:00,Crane,146.99,80.18,33.69,804.51,2802.58,47.88,1.4,5000.0453,78.69,33.86
2026-06-19T11:04:21.646926+00:00,Crane,135.51,83.05,41.67,1389.91,4197.14,57.4,0.98,5000.0456,63.42,34.88
2026-06-19T11:04:22.646926+00:00,Crane,122.97,83.71,12.6,677.49,3896.42,55.3,1.98,5000.0458,79.07,31.02
2026-06-19T11:04:23.646926+00:00,Crane,103.56,88.96,32.4,508.99,4300.18,50.33,0.63,5000.0461,57.88,26.36
2026-06-19T11:04:24.646926+00:00,Crane,117.96,82.46,40.73,562.98,2346.39,52.84,1.68,5000.0464,66.35,38.16
2026-06-19T11:04:25.646926+00:00,Crane,114.08,71.76,31.59,1115.64,3213.65,52.83,1.24,5000.0467,53.22,34.32
2026-06-19T11:04:26.646926+00:00,Crane,136.21,71.4,20.87,1433.54,3537.5,50.79,1.32,5000.0469,50.82,41.36
2026-06-19T11:04:27.646926+00:00,Crane,127.97,80.73,23.93,879.58,3044.08,55.94,1.72,5000.0472,87.66,26.27
2026-06-19T11:04:28.646926+00:00,Crane,108.92,74.65,49.28,784.87,3726.49,42.97,1.92,5000.0475,61.53,41.55
2026-06-19T11:04:29.646926+00:00,Crane,124.66,94.97,23.83,775.41,2457.75,42.94,1.55,5000.0478,84.58,40.52
2026-06-19T11:04:30.646926+00:00,Crane,116.59,76.94,37.79,1304.66,2486.17,52.06,1.82,5000.0481,67.65,26.48
2026-06-19T11:04:31.646926+00:00,Crane,134.96,94.3,23.52,1334.11,3909.68,44.33,0.89,5000.0483,77.59,26.02
2026-06-19T11:04:32.646926+00:00,Crane,115.63,86.6,15.48,750.17,2573.21,48.72,1.37,5000.0486,71.41,33.12
2026-06-19T11:04:33.646926+00:00,Crane,124.2,76.11,16.75,1242.57,2889.74,45.41,1.59,5000.0489,84.89,26.65
2026-06-19T11:04:34.646926+00:00,Crane,140.63,81.98,15.57,1213.16,3195.16,44.3,1.92,5000.0492,58.41,38.26
2026-06-19T11:04:35.646926+00:00,Crane,145.25,90.06,24.0,1406.17,3045.64,50.84,0.86,5000.0494,82.7,30.91
2026-06-19T11:04:36.646926+00:00,Crane,141.85,91.3,16.34,1488.56,3077.49,50.78,1.76,5000.0497,64.23,37.67
2026-06-19T11:04:37.646926+00:00,Crane,138.96,86.06,15.44,1367.36,3480.57,45.6,1.44,5000.05,80.87,42.29
2026-06-19T11:04:38.646926+00:00,Crane,109.76,71.69,47.98,1358.45,3923.43,47.7,0.99,5000.0503,45.85,30.96
2026-06-19T11:04:39.646926+00:00,Crane,113.73,74.98,26.11,1286.65,2045.92,55.4,1.36,5000.0506,78.65,35.16
2026-06-19T11:04:40.646926+00:00,Crane,100.52,78.31,18.87,1224.39,2448.35,50.1,1.04,5000.0508,44.15,37.42
2026-06-19T11:04:41.646926+00:00,Crane,118.39,72.32,26.01,605.28,4481.8,53.14,0.54,5000.0511,78.01,40.23
2026-06-19T11:04:42.646926+00:00,Crane,115.13,88.04,24.6,691.66,2236.06,50.43,1.23,5000.0514,67.91,30.8
2026-06-19T11:04:43.646926+00:00,Crane,124.5,77.25,16.58,684.05,2547.45,49.58,1.86,5000.0517,79.52,43.71
2026-06-19T11:04:44.646926+00:00,Crane,106.09,85.78,37.12,1254.25,4314.94,51.85,1.23,5000.0519,54.94,36.0
2026-06-19T11:04:45.646926+00:00,Crane,106.09,94.04,21.56,858.11,3016.56,58.37,1.9,5000.0522,43.39,29.8
2026-06-19T11:04:46.646926+00:00,Crane,144.7,71.2,35.21,931.38,3033.39,40.89,1.46,5000.0525,63.93,38.57
2026-06-19T11:04:47.646926+00:00,Crane,107.48,77.09,45.85,1010.82,2503.58,57.68,1.84,5000.0528,51.22,29.74
2026-06-19T11:04:48.646926+00:00,Crane,102.72,83.46,36.88,1317.71,4025.76,52.7,1.94,5000.0531,62.2,39.96
2026-06-19T11:04:49.646926+00:00,Crane,127.52,74.49,36.3,520.25,3705.2,44.41,0.93,5000.0533,45.85,27.83
2026-06-19T11:04:50.646926+00:00,Crane,105.22,82.93,24.25,787.09,3289.83,49.46,1.8,5000.0536,84.62,25.42
2026-06-19T11:04:51.646926+00:00,Crane,122.43,88.16,15.84,1455.06,3113.22,54.18,0.61,5000.0539,54.52,37.47
2026-06-19T11:04:52.646926+00:00,Crane,119.48,75.45,20.62,1116.81,3049.31,53.05,1.3,5000.0542,47.38,40.45
2026-06-19T11:04:53.646926+00:00,Crane,137.74,89.5,46.62,677.38,2132.51,55.98,1.19,5000.0544,57.7,36.56
2026-06-19T11:04:54.646926+00:00,Crane,131.4,80.17,44.02,727.01,3011.29,59.85,1.71,5000.0547,52.35,38.06
2026-06-19T11:04:55.646926+00:00,Crane,103.05,81.47,11.69,1070.0,3870.41,52.73,0.86,5000.055,61.16,34.87
2026-06-19T11:04:56.646926+00:00,Crane,141.86,78.95,15.28,1125.42,2001.41,42.95,0.84,5000.0553,84.79,33.98
2026-06-19T11:04:57.646926+00:00,Crane,119.1,91.87,31.22,572.23,2369.67,41.01,1.64,5000.0556,85.3,41.49
2026-06-19T11:04:58.646926+00:00,Crane,149.7,70.89,15.76,1139.76,2392.01,42.48,1.29,5000.0558,75.68,36.04
2026-06-19T11:04:59.646926+00:00,Crane,146.43,79.64,47.69,938.88,2184.73,43.97,1.78,5000.0561,52.66,34.63
2026-06-19T11:05:00.646926+00:00,Crane,115.75,91.37,45.62,843.56,4093.94,51.82,1.15,5000.0564,86.09,31.44
