timestamp,Vehicle_Type,Hydraulic_Pressure,Oil_Temperature,Actuator_Angle,Actuator_Position,Load_Weight,Hydraulic_Flow_Rate,Vibration,Operating_Hours,Battery_SOC,Battery_Temperature
2026-06-20T12:04:43.055409+00:00,WheelLoader,128.86,54.77,24.28,802.25,1701.89,49.61,0.34,1200.0186,79.77,32.59
2026-06-20T12:04:44.055409+00:00,WheelLoader,128.84,54.97,25.35,803.14,1839.92,49.5,0.29,1200.0189,79.64,33.44
2026-06-20T12:04:45.055409+00:00,WheelLoader,130.45,54.97,24.18,799.29,1705.22,49.29,0.29,1200.0192,79.21,32.54
2026-06-20T12:04:46.055409+00:00,WheelLoader,129.22,54.8,25.09,790.67,1805.17,50.35,0.31,1200.0194,79.63,33.01
2026-06-20T12:04:47.055409+00:00,WheelLoader,130.16,55.23,24.35,796.99,1731.57,50.06,0.34,1200.0197,79.16,32.71
2026-06-20T12:04:48.055409+00:00,WheelLoader,129.77,54.84,25.13,806.68,1836.63,49.77,0.28,1200.02,79.36,32.87
2026-06-20T12:04:49.055409+00:00,WheelLoader,128.6,55.1,24.64,791.47,1895.69,50.38,0.33,1200.0203,79.38,32.94
2026-06-20T12:04:50.055409+00:00,WheelLoader,130.79,54.93,24.32,807.38,1708.5,49.0,0.25,1200.0206,80.75,32.68
2026-06-20T12:04:51.055409+00:00,WheelLoader,130.45,55.09,24.96,808.24,1797.86,50.26,0.28,1200.0208,79.52,32.67
2026-06-20T12:04:52.055409+00:00,WheelLoader,130.53,55.21,24.13,794.11,1719.78,50.7,0.33,1200.0211,80.46,32.88
2026-06-20T12:04:53.055409+00:00,WheelLoader,129.91,55.11,25.06,799.87,1787.61,49.66,0.27,1200.0214,79.27,32.78
2026-06-20T12:04:54.055409+00:00,WheelLoader,130.11,54.98,24.25,804.08,1761.39,50.1,0.34,1200.0217,79.75,32.68
2026-06-20T12:04:55.055409+00:00,WheelLoader,131.18,54.87,25.55,790.46,1819.64,49.35,0.27,1200.0219,79.63,33.07
2026-06-20T12:04:56.055409+00:00,WheelLoader,130.28,55.21,24.36,793.28,1717.53,50.86,0.29,1200.0222,80.05,33.06
2026-06-20T12:04:57.055409+00:00,WheelLoader,130.94,54.92,24.33,797.76,1882.99,49.67,0.25,1200.0225,79.93,33.27
2026-06-20T12:04:58.055409+00:00,WheelLoader,128.94,55.26,25.16,796.73,1895.88,50.28,0.31,1200.0228,79.01,33.34
2026-06-20T12:04:59.055409+00:00,WheelLoader,131.32,55.2,25.27,794.7,1801.83,50.48,0.31,1200.0231,80.54,33.39
2026-06-20T12:05:00.055409+00:00,WheelLoader,130.92,54.84,24.08,798.56,1850.36,49.83,0.26,1200.0233,79.2,32.71
2026-06-20T12:05:01.055409+00:00,WheelLoader,129.34,55.13,25.88,803.46,1701.93,49.32,0.25,1200.0236,79.16,32.92
2026-06-20T12:05:02.055409+00:00,WheelLoader,131.39,55.27,25.99,802.12,1804.55,50.67,0.26,1200.0239,79.77,33.45
2026-06-20T12:05:03.055409+00:00,WheelLoader,128.57,55.17,25.38,791.67,1878.02,50.18,0.28,1200.0242,79.14,33.25
2026-06-20T12:05:04.055409+00:00,WheelLoader,129.34,54.77,24.03,808.66,1892.64,50.0,0.35,1200.0244,80.41,32.61
2026-06-20T12:05:05.055409+00:00,WheelLoader,131.3,54.93,24.89,808.12,1825.57,50.48,0.35,1200.0247,79.85,33.27
2026-06-20T12:05:06.055409+00:00,WheelLoader,129.86,54.95,24.3,792.45,1744.66,50.17,0.28,1200.025,79.29,32.73
2026-06-20T12:05:07.055409+00:00,WheelLoader,129.69,54.88,25.31,793.01,1885.32,50.35,0.33,1200.0253,80.07,33.0
2026-06-20T12:05:08.055409+00:00,WheelLoader,130.36,54.84,24.91,793.69,1881.78,50.98,0.28,1200.0256,79.6,32.53
2026-06-20T12:05:09.055409+00:00,WheelLoader,130.61,54.84,24.68,807.11,1758.11,50.75,0.26,1200.0258,80.42,33.15
2026-06-20T12:05:10.055409+00:00,WheelLoader,129.05,54.85,24.34,809.42,1828.02,50.66,0.31,1200.0261,80.75,32.9
2026-06-20T12:05:11.055409+00:00,WheelLoader,129.22,54.82,25.43,808.23,1858.66,50.12,0.31,1200.0264,80.34,32.75
2026-06-20T12:05:12.055409+00:00,WheelLoader,131.24,55.2,24.14,805.09,1758.31,50.3,0.28,1200.0267,80.33,32.61
2026-06-20T12:05:13.055409+00:00,WheelLoader,131.44,55.1,24.86,809.11,1780.7,50.9,0.28,1200.0269,80.64,32.76
2026-06-20T12:05:14.055409+00:00,WheelLoader,128.63,55.22,25.49,802.15,1883.4,50.02,0.34,1200.0272,80.92,33.45
2026-06-20T12:05:15.055409+00:00,WheelLoader,128.59,54.99,25.86,790.91,1826.7,50.55,0.3,1200.0275,79.94,33.35
2026-06-20T12:05:16.055409+00:00,WheelLoader,129.4,55.04,24.19,806.43,1839.5,49.52,0.27,1200.0278,79.88,32.88
2026-06-20T12:05:17.055409+00:00,WheelLoader,129.51,55.27,24.04,803.0,1725.93,49.68,0.33,1200.0281,80.01,32.58
2026-06-20T12:05:18.055409+00:00,WheelLoader,129.04,55.13,25.2,806.59,1865.75,50.06,0.32,1200.0283,79.89,32.77
2026-06-20T12:05:19.055409+00:00,WheelLoader,128.62,55.15,24.47,807.22,1800.67,50.93,0.31,1200.0286,80.52,32.63
2026-06-20T12:05:20.055409+00:00,WheelLoader,129.31,54.71,25.48,801.5,1780.25,49.57,0.34,1200.0289,79.91,33.34
2026-06-20T12:05:21.055409+00:00,WheelLoader,129.87,55.09,24.17,801.33,1772.83,49.0,0.35,1200.0292,79.86,33.09
2026-06-20T12:05:22.055409+00:00,WheelLoader,130.61,54.78,24.71,802.45,1864.66,49.55,0.28,1200.0294,80.99,32.82
2026-06-20T12:05:23.055409+00:00,WheelLoader,129.81,54.93,24.8,800.15,1706.41,50.62,0.31,1200.0297,80.16,32.5
2026-06-20T12:05:24.055409+00:00,WheelLoader,129.37,55.3,24.75,806.9,1752.79,49.24,0.26,1200.03,80.52,32.76
2026-06-20T12:05:25.055409+00:00,WheelLoader,130.15,54.94,24.51,807.53,1774.12,49.25,0.26,1200.0303,79.33,33.2
2026-06-20T12:05:26.055409+00:00,WheelLoader,130.64,55.08,25.85,807.5,1824.62,50.09,0.26,1200.0306,80.31,32.86
2026-06-20T12:05:27.055409+00:00,WheelLoader,128.87,54.87,24.72,803.71,1865.56,49.0,0.31,1200.0308,80.12,32.65
2026-06-20T12:05:28.055409+00:00,WheelLoader,128.6,54.78,24.89,802.46,1865.12,50.91,0.34,1200.0311,79.34,33.29
2026-06-20T12:05:29.055409+00:00,WheelLoader,129.87,55.05,25.46,792.82,1721.13,50.55,0.35,1200.0314,80.11,32.59
2026-06-20T12:05:30.055409+00:00,WheelLoader,128.58,54.95,24.62,801.94,1773.44,50.65,0.3,1200.0317,79.02,33.21
2026-06-20T12:05:31.055409+00:00,WheelLoader,130.81,55.16,24.45,791.39,1888.21,49.55,0.27,1200.0319,79.83,33.4
2026-06-20T12:05:32.055409+00:00,WheelLoader,128.83,54.88,25.0,800.08,1842.48,49.77,0.27,1200.0322,80.41,33.28
2026-06-20T12:05:33.055409+00:00,WheelLoader,129.34,54.92,25.05,794.9,1881.71,50.19,0.29,1200.0325,80.34,33.42
2026-06-20T12:05:34.055409+00:00,WheelLoader,129.28,55.23,24.56,796.41,1880.57,50.03,0.34,1200.0328,79.01,32.66
2026-06-20T12:05:35.055409+00:00,WheelLoader,129.04,54.96,25.64,809.99,1739.0,49.12,0.26,1200.0331,79.52,33.12
2026-06-20T12:05:36.055409+00:00,WheelLoader,128.97,54.85,24.17,796.52,1835.79,50.41,0.31,1200.0333,79.84,33.25
2026-06-20T12:05:37.055409+00:00,WheelLoader,130.39,54.93,25.11,792.91,1817.66,49.7,0.27,1200.0336,80.13,33.26
2026-06-20T12:05:38.055409+00:00,WheelLoader,131.42,54.77,25.16,791.5,1755.45,50.42,0.31,1200.0339,80.3,33.33
2026-06-20T12:05:39.055409+00:00,WheelLoader,128.78,55.04,25.05,793.46,1779.79,50.99,0.25,1200.0342,79.89,33.22
2026-06-20T12:05:40.055409+00:00,WheelLoader,128.75,54.84,25.66,791.04,1895.08,49.51,0.25,1200.0344,80.75,32.92
2026-06-20T12:05:41.055409+00:00,WheelLoader,130.89,55.11,25.95,794.93,1760.45,49.85,0.3,1200.0347,80.51,33.22
2026-06-20T12:05:42.055409+00:00,WheelLoader,128.72,55.04,24.4,807.1,1719.21,49.9,0.27,1200.035,80.66,33.13
2026-06-20T12:05:43.055409+00:00,WheelLoader,129.89,55.03,24.63,805.03,1721.57,49.7,0.35,1200.0353,79.16,33.09
2026-06-20T12:05:44.055409+00:00,WheelLoader,130.56,54.81,25.35,802.69,1804.3,49.12,0.28,1200.0356,79.52,32.57
2026-06-20T12:05:45.055409+00:00,WheelLoader,131.01,54.77,25.72,793.43,1830.2,50.7,0.28,1200.0358,80.72,33.01
2026-06-20T12:05:46.055409+00:00,WheelLoader,130.78,54.93,25.64,797.9,1759.26,50.76,0.27,1200.0361,80.54,33.23
2026-06-20T12:05:47.055409+00:00,WheelLoader,129.38,54.76,25.91,792.42,1769.82,49.22,0.26,1200.0364,79.5,32.82
2026-06-20T12:05:48.055409+00:00,WheelLoader,131.2,54.98,25.11,795.89,1892.42,50.1,0.28,1200.0367,80.44,32.99
2026-06-20T12:05:49.055409+00:00,WheelLoader,129.83,54.87,24.78,791.96,1854.87,49.21,0.26,1200.0369,80.6,32.99
2026-06-20T12:05:50.055409+00:00,WheelLoader,131.06,54.76,24.31,797.76,1731.55,50.26,0.31,1200.0372,79.07,32.67
2026-06-20T12:05:51.055409+00:00,WheelLoader,129.01,55.21,26.0,793.22,1741.03,50.44,0.28,1200.0375,80.27,33.48
2026-06-20T12:05:52.055409+00:00,WheelLoader,130.54,54.95,24.88,797.04,1813.59,50.92,0.3,1200.0378,80.23,33.2
2026-06-20T12:05:53.055409+00:00,WheelLoader,130.53,54.88,24.92,808.71,1809.43,49.07,0.31,1200.0381,80.31,33.31
2026-06-20T12:05:54.055409+00:00,WheelLoader,129.42,55.29,25.79,806.12,1817.5,50.17,0.27,1200.0383,79.74,33.03
2026-06-20T12:05:55.055409+00:00,WheelLoader,131.12,55.22,25.46,802.92,1836.1,49.54,0.28,1200.0386,79.14,32.98
2026-06-20T12:05:56.055409+00:00,WheelLoader,128.75,54.99,25.45,797.84,1770.11,50.16,0.26,1200.0389,79.52,33.04
2026-06-20T12:05:57.055409+00:00,WheelLoader,129.07,55.25,25.24,793.55,1783.09,49.1,0.28,1200.0392,79.47,33.09
2026-06-20T12:05:58.055409+00:00,WheelLoader,129.91,54.96,25.57,801.1,1825.58,49.38,0.31,1200.0394,80.36,32.85
2026-06-20T12:05:59.055409+00:00,WheelLoader,131.29,55.04,24.61,790.95,1895.18,49.41,0.33,1200.0397,79.85,33.23
2026-06-20T12:06:00.055409+00:00,WheelLoader,129.15,55.12,25.42,799.39,1701.27,49.28,0.34,1200.04,79.73,33.34
2026-06-20T12:06:01.055409+00:00,WheelLoader,131.25,55.13,24.12,794.18,1863.69,50.34,0.32,1200.0403,80.94,33.2
2026-06-20T12:06:02.055409+00:00,WheelLoader,129.92,54.82,25.11,801.95,1729.31,50.68,0.3,1200.0406,79.9,32.66
2026-06-20T12:06:03.055409+00:00,WheelLoader,129.25,54.83,25.45,797.91,1854.5,49.11,0.33,1200.0408,80.54,32.79
2026-06-20T12:06:04.055409+00:00,WheelLoader,129.1,55.15,25.36,795.86,1816.54,50.46,0.27,1200.0411,80.46,33.08
2026-06-20T12:06:05.055409+00:00,WheelLoader,129.83,54.78,24.16,790.88,1752.2,50.03,0.27,1200.0414,80.95,33.24
2026-06-20T12:06:06.055409+00:00,WheelLoader,129.08,54.89,24.32,803.58,1850.41,49.55,0.34,1200.0417,80.01,32.95
2026-06-20T12:06:07.055409+00:00,WheelLoader,129.52,54.95,25.19,790.45,1724.32,50.55,0.31,1200.0419,79.61,32.98
2026-06-20T12:06:08.055409+00:00,WheelLoader,129.96,54.88,25.89,800.48,1860.92,50.93,0.3,1200.0422,80.09,32.87
2026-06-20T12:06:09.055409+00:00,WheelLoader,130.2,54.83,25.88,800.58,1861.37,49.99,0.3,1200.0425,79.3,32.97
2026-06-20T12:06:10.055409+00:00,WheelLoader,130.95,55.12,24.41,795.38,1763.8,49.07,0.27,1200.0428,80.34,32.82
2026-06-20T12:06:11.055409+00:00,WheelLoader,131.43,54.92,24.18,809.79,1757.89,49.08,0.31,1200.0431,80.46,32.71
2026-06-20T12:06:12.055409+00:00,WheelLoader,130.24,55.03,25.87,797.42,1892.27,49.45,0.25,1200.0433,79.93,32.6
2026-06-20T12:06:13.055409+00:00,WheelLoader,128.82,55.07,24.48,795.22,1882.99,50.03,0.34,1200.0436,80.26,33.29
2026-06-20T12:06:14.055409+00:00,WheelLoader,129.9,55.14,24.55,804.73,1852.58,49.49,0.34,1200.0439,80.34,32.93
2026-06-20T12:06:15.055409+00:00,WheelLoader,129.5,55.19,24.24,802.81,1890.61,49.51,0.31,1200.0442,80.11,33.08
2026-06-20T12:06:16.055409+00:00,WheelLoader,130.73,54.8,25.93,805.34,1741.37,50.01,0.28,1200.0444,80.11,33.28
2026-06-20T12:06:17.055409+00:00,WheelLoader,130.35,54.71,25.41,805.96,1757.24,50.39,0.31,1200.0447,80.28,32.72
2026-06-20T12:06:18.055409+00:00,WheelLoader,130.15,54.95,24.01,793.43,1776.8,50.14,0.34,1200.045,79.91,32.64
2026-06-20T12:06:19.055409+00:00,WheelLoader,130.74,54.94,24.05,802.6,1787.06,49.96,0.26,1200.0453,80.14,33.33
2026-06-20T12:06:20.055409+00:00,WheelLoader,130.21,55.09,24.64,807.16,1781.43,49.85,0.34,1200.0456,80.42,33.43
2026-06-20T12:06:21.055409+00:00,WheelLoader,131.25,55.04,24.56,800.84,1792.12,49.05,0.33,1200.0458,79.21,32.9
2026-06-20T12:06:22.055409+00:00,WheelLoader,130.25,55.13,24.94,801.23,1727.83,49.4,0.33,1200.0461,79.98,32.77
2026-06-20T12:06:23.055409+00:00,WheelLoader,129.51,54.93,25.69,799.37,1722.9,49.76,0.25,1200.0464,79.28,33.33
2026-06-20T12:06:24.055409+00:00,WheelLoader,129.57,54.85,24.94,795.64,1781.43,49.5,0.31,1200.0467,79.85,32.91
2026-06-20T12:06:25.055409+00:00,WheelLoader,131.13,55.29,25.54,807.29,1775.42,49.77,0.34,1200.0469,79.43,33.29
2026-06-20T12:06:26.055409+00:00,WheelLoader,128.59,55.18,25.11,809.0,1725.51,50.27,0.31,1200.0472,79.68,32.8
2026-06-20T12:06:27.055409+00:00,WheelLoader,131.03,54.94,25.82,807.79,1783.09,49.85,0.31,1200.0475,79.05,32.53
2026-06-20T12:06:28.055409+00:00,WheelLoader,128.52,55.25,25.4,807.06,1753.65,50.47,0.26,1200.0478,80.24,33.33
2026-06-20T12:06:29.055409+00:00,WheelLoader,130.14,55.16,24.02,790.61,1724.47,49.32,0.34,1200.0481,79.36,33.21
2026-06-20T12:06:30.055409+00:00,WheelLoader,128.5,54.89,24.1,794.84,1727.21,49.95,0.33,1200.0483,79.54,32.75
2026-06-20T12:06:31.055409+00:00,WheelLoader,130.37,55.0,24.91,808.27,1797.49,49.66,0.33,1200.0486,79.94,33.01
2026-06-20T12:06:32.055409+00:00,WheelLoader,128.84,54.93,25.62,795.79,1879.05,49.55,0.32,1200.0489,79.7,33.16
2026-06-20T12:06:33.055409+00:00,WheelLoader,130.56,55.24,24.02,796.85,1849.66,49.98,0.28,1200.0492,79.31,33.4
2026-06-20T12:06:34.055409+00:00,WheelLoader,130.22,55.11,25.51,808.58,1786.48,50.46,0.26,1200.0494,80.36,32.88
2026-06-20T12:06:35.055409+00:00,WheelLoader,130.9,55.19,25.05,801.95,1757.5,50.37,0.25,1200.0497,79.73,33.39
2026-06-20T12:06:36.055409+00:00,WheelLoader,130.26,54.8,24.94,804.18,1742.5,50.04,0.26,1200.05,79.18,33.01
2026-06-20T12:06:37.055409+00:00,WheelLoader,129.59,55.01,24.62,794.28,1829.55,49.53,0.33,1200.0503,80.66,32.57
2026-06-20T12:06:38.055409+00:00,WheelLoader,130.54,55.09,24.4,797.48,1821.52,49.17,0.33,1200.0506,79.69,33.39
2026-06-20T12:06:39.055409+00:00,WheelLoader,130.2,54.79,24.74,804.52,1786.5,50.53,0.27,1200.0508,80.1,32.66
2026-06-20T12:06:40.055409+00:00,WheelLoader,128.93,54.7,24.98,794.46,1738.9,50.68,0.27,1200.0511,80.38,33.11
2026-06-20T12:06:41.055409+00:00,WheelLoader,129.19,54.89,25.55,802.24,1705.51,50.77,0.27,1200.0514,79.38,32.61
2026-06-20T12:06:42.055409+00:00,WheelLoader,131.26,55.12,24.7,796.49,1865.89,49.06,0.28,1200.0517,80.34,32.54
2026-06-20T12:06:43.055409+00:00,WheelLoader,128.62,54.81,24.06,799.11,1838.9,50.08,0.29,1200.0519,80.57,33.12
2026-06-20T12:06:44.055409+00:00,WheelLoader,129.92,54.89,25.24,801.79,1873.73,50.63,0.27,1200.0522,79.25,33.01
2026-06-20T12:06:45.055409+00:00,WheelLoader,128.73,54.86,24.18,798.42,1814.43,50.46,0.28,1200.0525,79.58,33.22
2026-06-20T12:06:46.055409+00:00,WheelLoader,129.9,54.79,25.45,792.27,1839.94,49.66,0.3,1200.0528,80.06,33.38
2026-06-20T12:06:47.055409+00:00,WheelLoader,131.1,55.01,25.32,799.12,1776.4,50.46,0.28,1200.0531,80.87,32.54
2026-06-20T12:06:48.055409+00:00,WheelLoader,129.07,55.03,24.54,806.92,1825.42,50.57,0.28,1200.0533,79.88,33.37
2026-06-20T12:06:49.055409+00:00,WheelLoader,131.17,55.09,25.88,802.63,1855.55,50.22,0.26,1200.0536,80.63,32.59
2026-06-20T12:06:50.055409+00:00,WheelLoader,130.31,55.05,25.27,790.48,1842.16,50.59,0.27,1200.0539,79.69,32.51
2026-06-20T12:06:51.055409+00:00,WheelLoader,130.49,54.93,25.53,793.74,1791.49,49.03,0.31,1200.0542,79.01,33.21
2026-06-20T12:06:52.055409+00:00,WheelLoader,130.9,54.89,25.14,798.75,1793.37,50.54,0.32,1200.0544,80.63,33.14
