timestamp,Vehicle_Type,Hydraulic_Pressure,Oil_Temperature,Actuator_Angle,Actuator_Position,Load_Weight,Hydraulic_Flow_Rate,Vibration,Operating_Hours,Battery_SOC,Battery_Temperature
2026-06-19T11:02:30.600834+00:00,DumpTruck,144.8,85.92,39.44,685.98,4046.8,56.43,1.37,5000.0147,67.63,25.12
2026-06-19T11:02:31.600834+00:00,DumpTruck,117.16,90.61,16.75,1162.62,3100.66,53.35,1.42,5000.015,84.47,35.24
2026-06-19T11:02:32.600834+00:00,DumpTruck,101.18,78.16,13.23,1362.82,4152.13,54.79,1.17,5000.0153,74.61,25.18
2026-06-19T11:02:33.600834+00:00,DumpTruck,149.97,84.73,42.49,1413.38,3294.78,57.35,0.72,5000.0156,43.54,37.24
2026-06-19T11:02:34.600834+00:00,DumpTruck,141.65,81.28,31.47,1463.36,3561.87,55.93,1.83,5000.0158,53.19,36.73
2026-06-19T11:02:35.600834+00:00,DumpTruck,115.26,83.52,43.79,598.52,3827.21,48.38,1.17,5000.0161,41.39,42.74
2026-06-19T11:02:36.600834+00:00,DumpTruck,129.94,74.36,30.05,1228.56,4011.5,51.41,1.43,5000.0164,76.58,36.26
2026-06-19T11:02:37.600834+00:00,DumpTruck,129.66,72.73,17.34,1110.96,2617.08,50.49,2.0,5000.0167,86.2,40.02
2026-06-19T11:02:38.600834+00:00,DumpTruck,126.37,72.94,49.39,897.41,3528.7,52.28,1.54,5000.0169,81.73,34.68
2026-06-19T11:02:39.600834+00:00,DumpTruck,119.52,77.58,16.86,663.62,2337.58,47.17,1.76,5000.0172,84.85,43.55
2026-06-19T11:02:40.600834+00:00,DumpTruck,144.09,74.65,37.64,1309.33,4262.33,47.55,0.73,5000.0175,71.85,26.51
2026-06-19T11:02:41.600834+00:00,DumpTruck,137.77,89.84,42.15,1137.03,3974.0,59.59,0.73,5000.0178,60.1,30.0
2026-06-19T11:02:42.600834+00:00,DumpTruck,141.5,86.05,18.5,1373.23,2712.7,52.02,1.67,5000.0181,69.62,41.39
2026-06-19T11:02:43.600834+00:00,DumpTruck,107.65,74.42,35.87,1031.39,3158.21,59.47,1.91,5000.0183,65.02,38.76
2026-06-19T11:02:44.600834+00:00,DumpTruck,129.87,72.91,30.72,656.38,3990.14,43.29,1.48,5000.0186,71.26,39.01
2026-06-19T11:02:45.600834+00:00,DumpTruck,140.08,76.49,19.34,900.41,4075.46,56.09,1.82,5000.0189,49.22,25.7
2026-06-19T11:02:46.600834+00:00,DumpTruck,148.6,82.21,23.29,606.3,3278.2,58.73,0.87,5000.0192,46.8,34.51
2026-06-19T11:02:47.600834+00:00,DumpTruck,129.82,89.1,26.56,1284.53,2251.92,46.84,0.71,5000.0194,43.5,30.03
2026-06-19T11:02:48.600834+00:00,DumpTruck,146.1,94.9,18.09,682.58,4332.23,51.46,1.85,5000.0197,42.48,44.06
2026-06-19T11:02:49.600834+00:00,DumpTruck,102.49,73.55,41.24,655.21,2695.67,50.6,0.99,5000.02,41.92,44.01
2026-06-19T11:02:50.600834+00:00,DumpTruck,121.75,89.86,40.92,1437.2,3563.2,51.44,1.78,5000.0203,61.63,37.07
2026-06-19T11:02:51.600834+00:00,DumpTruck,103.1,80.64,19.52,828.84,2225.88,47.89,1.87,5000.0206,74.71,37.81
2026-06-19T11:02:52.600834+00:00,DumpTruck,118.6,85.97,15.83,644.09,2942.74,51.75,0.9,5000.0208,50.99,36.45
2026-06-19T11:02:53.600834+00:00,DumpTruck,115.89,77.54,24.95,1262.12,3843.96,40.45,1.32,5000.0211,85.13,40.26
2026-06-19T11:02:54.600834+00:00,DumpTruck,104.89,86.86,22.05,669.02,2448.95,54.32,0.51,5000.0214,78.05,39.14
2026-06-19T11:02:55.600834+00:00,DumpTruck,100.43,76.23,47.19,1084.73,3750.08,54.63,0.71,5000.0217,76.39,40.63
2026-06-19T11:02:56.600834+00:00,DumpTruck,136.88,79.97,46.38,1318.28,2011.37,41.0,1.05,5000.0219,57.21,38.46
2026-06-19T11:02:57.600834+00:00,DumpTruck,108.82,70.31,25.06,891.36,3444.15,52.08,1.87,5000.0222,49.44,27.77
2026-06-19T11:02:58.600834+00:00,DumpTruck,125.83,90.42,25.13,1227.57,3659.18,58.13,0.66,5000.0225,47.47,29.64
2026-06-19T11:02:59.600834+00:00,DumpTruck,109.53,91.56,10.82,1097.23,3474.29,42.74,1.69,5000.0228,62.88,42.48
2026-06-19T11:03:00.600834+00:00,DumpTruck,120.08,94.49,40.89,598.96,3365.49,44.63,0.8,5000.0231,62.3,41.68
2026-06-19T11:03:01.600834+00:00,DumpTruck,106.41,87.98,21.74,1191.64,3687.96,43.18,0.98,5000.0233,70.47,33.27
2026-06-19T11:03:02.600834+00:00,DumpTruck,133.81,72.35,49.48,1244.98,2776.94,42.72,1.62,5000.0236,61.8,39.12
2026-06-19T11:03:03.600834+00:00,DumpTruck,137.98,75.34,12.43,1091.81,4264.0,41.04,1.02,5000.0239,78.05,43.81
2026-06-19T11:03:04.600834+00:00,DumpTruck,104.6,83.64,30.99,1294.9,2375.59,44.38,1.88,5000.0242,41.43,42.54
2026-06-19T11:03:05.600834+00:00,DumpTruck,118.99,79.58,48.5,1062.02,2498.84,56.48,1.13,5000.0244,57.39,36.8
2026-06-19T11:03:06.600834+00:00,DumpTruck,100.97,78.88,38.85,1391.38,2762.32,47.6,1.45,5000.0247,57.71,40.58
2026-06-19T11:03:07.600834+00:00,DumpTruck,146.67,91.82,15.57,567.7,3779.65,46.99,1.76,5000.025,66.01,32.53
2026-06-19T11:03:08.600834+00:00,DumpTruck,101.83,78.89,26.84,1129.44,3997.6,49.96,0.97,5000.0253,74.38,41.84
2026-06-19T11:03:09.600834+00:00,DumpTruck,139.35,74.92,37.54,1339.95,2958.5,40.01,0.62,5000.0256,43.36,44.77
2026-06-19T11:03:10.600834+00:00,DumpTruck,145.62,73.08,45.83,1081.67,2947.09,44.86,0.87,5000.0258,80.12,28.52
2026-06-19T11:03:11.600834+00:00,DumpTruck,142.43,73.82,23.31,892.11,2166.95,49.13,0.81,5000.0261,89.43,29.06
2026-06-19T11:03:12.600834+00:00,DumpTruck,104.97,70.22,48.28,1289.31,4184.55,53.17,1.02,5000.0264,52.39,43.76
2026-06-19T11:03:13.600834+00:00,DumpTruck,148.51,86.8,11.01,625.41,3501.21,53.31,1.32,5000.0267,43.85,26.08
2026-06-19T11:03:14.600834+00:00,DumpTruck,137.25,77.74,37.7,813.82,2103.86,56.19,0.63,5000.0269,84.22,31.36
2026-06-19T11:03:15.600834+00:00,DumpTruck,118.39,71.73,46.13,1285.67,2211.1,46.55,1.84,5000.0272,58.18,26.19
2026-06-19T11:03:16.600834+00:00,DumpTruck,137.47,76.17,45.05,743.83,2414.36,59.0,1.17,5000.0275,76.7,37.93
2026-06-19T11:03:17.600834+00:00,DumpTruck,103.66,73.92,37.45,627.81,3193.29,57.31,0.52,5000.0278,47.95,39.55
2026-06-19T11:03:18.600834+00:00,DumpTruck,130.69,89.63,47.7,549.7,3517.27,59.1,1.38,5000.0281,55.66,26.69
2026-06-19T11:03:19.600834+00:00,DumpTruck,125.14,80.06,44.97,585.28,3924.57,42.81,1.74,5000.0283,54.5,44.03
2026-06-19T11:03:20.600834+00:00,DumpTruck,107.66,80.17,30.67,978.05,3819.53,40.29,1.19,5000.0286,76.11,29.35
2026-06-19T11:03:21.600834+00:00,DumpTruck,102.54,72.53,45.51,728.4,3143.73,58.26,1.34,5000.0289,86.35,41.35
2026-06-19T11:03:22.600834+00:00,DumpTruck,108.47,84.64,40.11,1112.53,2786.16,57.18,1.28,5000.0292,42.23,38.28
2026-06-19T11:03:23.600834+00:00,DumpTruck,135.62,91.62,23.84,1149.68,2842.5,52.17,1.86,5000.0294,60.28,39.48
2026-06-19T11:03:24.600834+00:00,DumpTruck,139.87,80.56,26.64,1336.64,3912.71,42.99,1.92,5000.0297,48.35,40.15
2026-06-19T11:03:25.600834+00:00,DumpTruck,112.01,75.55,11.54,1464.75,3633.07,57.44,0.62,5000.03,46.47,35.74
2026-06-19T11:03:26.600834+00:00,DumpTruck,118.18,75.18,17.1,1238.48,3565.44,51.59,0.62,5000.0303,49.12,33.38
2026-06-19T11:03:27.600834+00:00,DumpTruck,129.51,80.49,36.37,968.28,2584.32,47.7,1.67,5000.0306,87.2,36.76
2026-06-19T11:03:28.600834+00:00,DumpTruck,142.37,75.2,20.37,1469.91,3216.38,41.6,1.2,5000.0308,40.89,35.79
2026-06-19T11:03:29.600834+00:00,DumpTruck,123.39,83.47,36.73,841.35,4370.7,44.38,1.04,5000.0311,57.4,39.92
2026-06-19T11:03:30.600834+00:00,DumpTruck,116.62,72.61,44.86,620.4,2857.01,40.01,1.34,5000.0314,76.09,39.04
2026-06-19T11:03:31.600834+00:00,DumpTruck,145.93,71.86,33.72,1281.71,2867.77,44.71,1.07,5000.0317,66.95,39.55
2026-06-19T11:03:32.600834+00:00,DumpTruck,118.37,72.77,38.61,840.45,3770.17,48.02,1.19,5000.0319,87.43,34.02
2026-06-19T11:03:33.600834+00:00,DumpTruck,107.87,72.78,31.66,1289.38,2286.28,56.04,1.85,5000.0322,61.91,43.02
2026-06-19T11:03:34.600834+00:00,DumpTruck,110.16,88.15,35.6,714.62,2304.28,58.57,0.97,5000.0325,86.05,31.6
2026-06-19T11:03:35.600834+00:00,DumpTruck,109.45,80.36,19.74,527.72,4439.75,44.54,0.55,5000.0328,50.91,38.3
2026-06-19T11:03:36.600834+00:00,DumpTruck,132.63,74.1,39.96,848.51,2676.09,52.05,1.38,5000.0331,62.19,32.38
2026-06-19T11:03:37.600834+00:00,DumpTruck,116.92,94.56,10.82,643.72,3366.56,56.39,1.29,5000.0333,67.84,35.89
2026-06-19T11:03:38.600834+00:00,DumpTruck,133.2,81.14,29.28,1269.72,4019.18,58.17,1.25,5000.0336,65.59,35.31
2026-06-19T11:03:39.600834+00:00,DumpTruck,101.59,85.16,31.7,877.04,2423.68,45.22,1.27,5000.0339,83.83,39.97
2026-06-19T11:03:40.600834+00:00,DumpTruck,118.04,76.05,18.73,1283.16,3404.68,43.19,1.01,5000.0342,87.67,41.22
2026-06-19T11:03:41.600834+00:00,DumpTruck,149.94,76.05,27.37,648.52,3832.05,47.5,1.08,5000.0344,69.07,30.48
2026-06-19T11:03:42.600834+00:00,DumpTruck,127.63,80.5,14.38,762.89,2373.55,59.48,1.09,5000.0347,45.41,31.56
2026-06-19T11:03:43.600834+00:00,DumpTruck,142.45,93.55,35.95,1101.4,2591.9,51.48,0.97,5000.035,69.96,44.23
2026-06-19T11:03:44.600834+00:00,DumpTruck,137.16,93.33,38.28,1021.3,2117.73,44.03,0.75,5000.0353,79.94,32.16
2026-06-19T11:03:45.600834+00:00,DumpTruck,145.6,93.21,28.58,1380.58,4460.75,49.14,1.3,5000.0356,69.41,34.33
2026-06-19T11:03:46.600834+00:00,DumpTruck,112.88,80.32,43.17,644.89,2961.68,44.07,0.84,5000.0358,73.91,29.05
2026-06-19T11:03:47.600834+00:00,DumpTruck,127.95,91.78,30.2,1178.72,4162.75,42.67,1.37,5000.0361,84.39,35.43
2026-06-19T11:03:48.600834+00:00,DumpTruck,127.76,80.24,21.4,1265.23,2686.17,58.76,2.0,5000.0364,82.8,31.22
2026-06-19T11:03:49.600834+00:00,DumpTruck,104.75,92.12,10.21,1395.3,2390.02,59.46,1.03,5000.0367,49.99,28.98
2026-06-19T11:03:50.600834+00:00,DumpTruck,133.51,73.77,14.22,936.66,3815.31,49.34,1.17,5000.0369,55.1,25.47
2026-06-19T11:03:51.600834+00:00,DumpTruck,145.59,70.0,17.22,1133.61,4270.34,45.97,1.48,5000.0372,79.41,39.33
2026-06-19T11:03:52.600834+00:00,DumpTruck,123.73,73.09,48.03,660.73,3163.6,47.15,1.53,5000.0375,84.43,36.17
2026-06-19T11:03:53.600834+00:00,DumpTruck,148.95,81.21,20.62,867.65,2379.44,53.19,1.05,5000.0378,70.49,38.43
2026-06-19T11:03:54.600834+00:00,DumpTruck,149.93,80.41,39.31,830.98,2581.98,54.17,1.49,5000.0381,54.03,41.19
2026-06-19T11:03:55.600834+00:00,DumpTruck,148.5,73.84,24.03,1017.85,4464.42,56.42,1.95,5000.0383,73.42,29.36
2026-06-19T11:03:56.600834+00:00,DumpTruck,139.67,89.62,39.97,1027.82,2809.24,55.33,0.82,5000.0386,68.25,29.35
2026-06-19T11:03:57.600834+00:00,DumpTruck,142.55,89.75,12.82,804.18,2694.89,46.76,1.52,5000.0389,61.83,39.24
2026-06-19T11:03:58.600834+00:00,DumpTruck,147.89,77.38,16.8,1050.97,3009.35,45.82,1.19,5000.0392,79.6,43.57
2026-06-19T11:03:59.600834+00:00,DumpTruck,119.84,91.47,19.69,1106.32,4175.76,52.18,1.05,5000.0394,41.3,29.21
2026-06-19T11:04:00.600834+00:00,DumpTruck,135.95,85.55,11.54,1063.65,3879.38,58.49,1.16,5000.0397,73.7,39.72
2026-06-19T11:04:01.600834+00:00,DumpTruck,122.71,83.3,20.67,846.96,2432.07,58.35,1.11,5000.04,42.53,34.39
2026-06-19T11:04:02.600834+00:00,DumpTruck,102.14,83.52,17.39,1076.38,3221.18,55.38,0.73,5000.0403,61.5,38.92
2026-06-19T11:04:03.600834+00:00,DumpTruck,114.66,91.03,12.45,1039.19,3149.39,41.51,1.17,5000.0406,78.44,27.33
2026-06-19T11:04:04.600834+00:00,DumpTruck,107.33,94.53,22.6,1036.09,2200.51,51.74,1.38,5000.0408,71.98,33.22
2026-06-19T11:04:05.600834+00:00,DumpTruck,101.38,77.33,48.26,611.94,3784.47,56.2,1.77,5000.0411,87.71,39.93
2026-06-19T11:04:06.600834+00:00,DumpTruck,148.36,79.92,17.66,903.08,3353.6,48.68,0.54,5000.0414,83.56,33.34
2026-06-19T11:04:07.600834+00:00,DumpTruck,113.29,76.11,12.1,1270.81,3113.53,49.35,1.88,5000.0417,77.41,32.61
2026-06-19T11:04:08.600834+00:00,DumpTruck,125.28,82.27,31.0,617.63,3240.55,47.02,1.07,5000.0419,52.9,28.13
2026-06-19T11:04:09.600834+00:00,DumpTruck,140.7,79.23,10.81,514.21,4365.62,40.94,1.61,5000.0422,68.63,43.16
2026-06-19T11:04:10.600834+00:00,DumpTruck,114.3,76.11,23.14,1494.2,3107.49,58.98,1.92,5000.0425,49.09,32.15
2026-06-19T11:04:11.600834+00:00,DumpTruck,120.29,91.04,36.65,860.64,2620.45,52.67,0.75,5000.0428,82.94,35.59
2026-06-19T11:04:12.600834+00:00,DumpTruck,131.48,89.48,19.39,1269.31,3846.77,59.85,1.36,5000.0431,43.41,26.08
2026-06-19T11:04:13.600834+00:00,DumpTruck,149.43,84.33,33.45,925.93,3103.61,40.32,0.53,5000.0433,65.34,32.19
2026-06-19T11:04:14.600834+00:00,DumpTruck,132.93,91.87,22.32,1212.35,4144.58,56.06,1.33,5000.0436,44.75,32.36
2026-06-19T11:04:15.600834+00:00,DumpTruck,113.85,78.34,49.38,1291.33,3341.51,52.04,0.82,5000.0439,71.75,33.73
2026-06-19T11:04:16.600834+00:00,DumpTruck,123.2,79.07,21.93,1197.1,3011.84,45.27,1.33,5000.0442,76.62,39.84
2026-06-19T11:04:17.600834+00:00,DumpTruck,106.58,86.57,32.61,1485.09,2611.55,48.27,0.84,5000.0444,82.5,39.75
2026-06-19T11:04:18.600834+00:00,DumpTruck,134.06,93.52,23.84,1219.08,3543.9,55.15,0.5,5000.0447,40.76,33.95
2026-06-19T11:04:19.600834+00:00,DumpTruck,135.7,87.39,13.86,1231.56,4107.93,55.75,0.7,5000.045,79.63,39.56
2026-06-19T11:04:20.600834+00:00,DumpTruck,107.13,87.33,35.9,503.53,2202.3,52.1,1.99,5000.0453,48.37,27.54
2026-06-19T11:04:21.600834+00:00,DumpTruck,105.11,89.95,22.3,614.76,3887.41,48.13,0.98,5000.0456,70.19,29.05
2026-06-19T11:04:22.600834+00:00,DumpTruck,147.51,86.37,23.51,1250.09,4165.43,58.1,0.83,5000.0458,62.31,32.0
2026-06-19T11:04:23.600834+00:00,DumpTruck,144.11,87.83,38.08,941.03,3266.42,44.42,0.62,5000.0461,74.58,26.34
2026-06-19T11:04:24.600834+00:00,DumpTruck,115.01,88.38,28.64,577.6,3893.23,51.33,1.55,5000.0464,54.96,27.49
2026-06-19T11:04:25.600834+00:00,DumpTruck,137.01,93.91,27.75,589.8,3900.22,58.43,2.0,5000.0467,57.3,29.81
2026-06-19T11:04:26.600834+00:00,DumpTruck,108.48,87.92,45.63,1465.43,3377.54,58.75,1.99,5000.0469,76.11,30.46
2026-06-19T11:04:27.600834+00:00,DumpTruck,130.69,86.39,29.26,746.41,2122.82,52.36,1.98,5000.0472,82.38,28.48
2026-06-19T11:04:28.600834+00:00,DumpTruck,104.52,81.49,17.67,1054.94,2709.79,40.21,0.99,5000.0475,83.38,40.46
2026-06-19T11:04:29.600834+00:00,DumpTruck,145.17,71.92,25.37,588.26,4343.85,48.46,0.76,5000.0478,80.47,25.4
2026-06-19T11:04:30.600834+00:00,DumpTruck,118.42,70.14,35.3,1223.18,2525.29,41.8,1.36,5000.0481,55.03,44.74
2026-06-19T11:04:31.600834+00:00,DumpTruck,103.83,77.17,22.68,1034.99,3749.47,52.68,1.4,5000.0483,58.82,25.02
2026-06-19T11:04:32.600834+00:00,DumpTruck,126.02,88.85,37.87,1033.71,2621.19,45.08,0.75,5000.0486,47.09,26.42
2026-06-19T11:04:33.600834+00:00,DumpTruck,146.14,79.23,31.04,1175.23,2020.6,40.72,0.89,5000.0489,55.13,40.32
2026-06-19T11:04:34.600834+00:00,DumpTruck,143.27,80.85,35.79,709.14,4191.34,57.46,0.66,5000.0492,78.69,32.76
2026-06-19T11:04:35.600834+00:00,DumpTruck,135.87,87.9,21.71,689.66,2943.45,45.14,1.56,5000.0494,89.16,27.07
2026-06-19T11:04:36.600834+00:00,DumpTruck,113.84,94.16,46.05,804.53,3519.29,45.2,1.06,5000.0497,55.36,25.7
2026-06-19T11:04:37.600834+00:00,DumpTruck,114.85,70.78,21.0,1114.81,3595.57,41.68,0.94,5000.05,81.76,32.95
2026-06-19T11:04:38.600834+00:00,DumpTruck,106.86,75.53,15.08,1052.22,2641.16,50.23,0.52,5000.0503,57.66,43.03
2026-06-19T11:04:39.600834+00:00,DumpTruck,146.69,88.81,10.77,1182.37,3169.95,55.17,0.56,5000.0506,71.15,41.3
2026-06-19T11:04:40.600834+00:00,DumpTruck,134.25,77.74,16.84,865.87,2682.06,56.26,1.57,5000.0508,81.12,39.82
2026-06-19T11:04:41.600834+00:00,DumpTruck,138.15,80.03,37.82,947.67,3210.13,59.64,0.78,5000.0511,47.3,25.25
2026-06-19T11:04:42.600834+00:00,DumpTruck,141.75,91.73,26.3,606.05,3614.83,46.18,1.23,5000.0514,79.71,28.2
2026-06-19T11:04:43.600834+00:00,DumpTruck,131.51,92.51,47.59,1082.36,4436.2,41.69,1.54,5000.0517,55.01,33.2
2026-06-19T11:04:44.600834+00:00,DumpTruck,114.09,91.48,33.27,590.82,4484.71,56.85,1.35,5000.0519,62.74,31.85
2026-06-19T11:04:45.600834+00:00,DumpTruck,105.9,79.52,30.35,1459.93,2007.58,41.31,1.77,5000.0522,70.63,38.48
2026-06-19T11:04:46.600834+00:00,DumpTruck,147.77,94.81,32.12,1218.33,4341.04,56.87,1.88,5000.0525,46.96,33.71
2026-06-19T11:04:47.600834+00:00,DumpTruck,123.76,79.32,15.2,1191.14,2715.07,41.42,0.53,5000.0528,85.8,39.71
2026-06-19T11:04:48.600834+00:00,DumpTruck,110.59,90.89,20.61,1054.2,2304.06,48.81,1.75,5000.0531,60.66,26.02
2026-06-19T11:04:49.600834+00:00,DumpTruck,128.71,82.96,32.54,865.87,2399.5,43.98,1.56,5000.0533,83.36,30.39
2026-06-19T11:04:50.600834+00:00,DumpTruck,141.38,83.71,18.21,806.27,2257.46,50.72,1.32,5000.0536,63.06,33.8
2026-06-19T11:04:51.600834+00:00,DumpTruck,107.61,86.03,18.18,1118.82,4058.23,52.54,1.62,5000.0539,83.91,44.16
